,body,name,location
0,tibia_r,GasLat_at_shank_r,[-0.0047247937455656  -0.06922006800997739 -0.0093009068078337 ]
1,tibia_r,GasMed_at_shank_r,[-0.0047247937455656  -0.06922006800997739 -0.0093009068078337 ]
2,tibia_r,GR_at_condyles_r,[-0.00155535638827916 -0.02009324949781927 -0.00344675345396813]
3,tibia_r,SM_at_condyles_r,[ 0.00093371972953516 -0.02062943926812278 -0.0039002364234371 ]
4,tibia_r,ST_at_condyles_r,[-0.00024418966286966 -0.02087557447704071 -0.0036930163028162 ]
5,tibia_r,BF140_at_gastroc_r,[-0.04188765582319844 -0.04942326628619392  0.00425740378633182]
