,body,name,location
0,femur_r,knee_r_med,[ 0.00000000000000001 -0.38928573281787965 -0.04486099730599838]
1,femur_r,knee_r_lat,[ 0.                  -0.4012585913912724   0.04486099730599866]
2,femur_r,femur_r_center,[0. 0. 0.]
3,femur_r,patella_r_in_femur_r,[ 0.05118139901344514 -0.42098479066488337  0.00497116640548242]
4,femur_r,knee_r_center_in_femur_r,[-0.00000722862734117 -0.3951498022576483  -0.00062986267502991]
5,femur_r,gr_troch_as_r,[ 0.01393423378804311 -0.01671425017087341  0.04957863290690204]
6,femur_r,gr_troch_lat_r,[ 0.00306382689884647 -0.03302097247669491  0.06682365953671111]
7,femur_r,femur_r_midshaft_anter,[ 0.03397825094730116 -0.20332664018991894  0.00935396983581167]
8,femur_r,femur_r_midshaft_poster,[ 0.00656612765051246 -0.19885927427625322  0.01615081822784666]
9,femur_r,ls_troch_r,[-0.01670010329057601 -0.05493899124765232  0.00917388538264664]
10,femur_r,femur_r_poster_diaph_25,[-0.00761485769354598 -0.09575494050477815  0.03539523498619053]
11,femur_r,femur_r_poster_diaph_75,[ 0.00487212185450027 -0.3039239340604485   0.01127747367597129]
12,femur_r,femur_r_anter_diaph_25,[ 0.01897333669386308 -0.10460503858310383  0.01558609175002282]
13,femur_r,gr_troch_ps_r,[-0.00224560995229367 -0.00567951188542858  0.05711446040139647]
14,femur_r,femur_r_anter_diaph_75,[ 0.03295023793652511 -0.3126593671314978  -0.00232535807143468]
