,body,name,location
0,tibia_l,LTB1,[-0.00549186466704968 -0.13636888966022717 -0.08030001173041496]
1,tibia_l,LTB2,[ 0.03393910853812308 -0.17794692111840607 -0.07393909377082422]
2,tibia_l,LTB3,[-0.00544520512783343 -0.24026395773500586 -0.0754205344127949 ]
3,tibia_l,LANK,[-0.00117398603296894 -0.3947939593761579  -0.05355272424222212]
4,tibia_l,LMMA,[ 0.0156327167176313  -0.37802504461699415  0.04075999758378577]
