,body,name,location
0,femur_l,knee_l_med,[-0.00000000000000001 -0.3947601991534125   0.0451992621573338 ]
1,femur_l,knee_l_lat,[-0.00000000000000001 -0.3915679248473432  -0.04519926215733393]
2,femur_l,femur_l_center,[0. 0. 0.]
3,femur_l,patella_l_in_femur_l,[ 0.04823900865585993 -0.41504134484357036 -0.00378004669556878]
4,femur_l,knee_l_center_in_femur_l,[-0.00000469630652607 -0.3931628145075424   0.00064398213374485]
5,femur_l,gr_troch_as_l,[ 0.01230737299080906 -0.0145500351345481  -0.05632809215536761]
6,femur_l,gr_troch_lat_l,[ 0.0033011610673985  -0.02562648214084828 -0.06764009988355227]
7,femur_l,femur_l_midshaft_anter,[ 0.03229003623898474 -0.2016701765489628  -0.00984001811657164]
8,femur_l,femur_l_midshaft_poster,[ 0.0048400548289326  -0.1968376089842728  -0.01681753803445322]
9,femur_l,ls_troch_l,[-0.01899197609645749 -0.05176972011955672 -0.01292705169689253]
10,femur_l,femur_l_poster_diaph_25,[-0.00466131951158014 -0.09396995929265797 -0.03473561486008859]
11,femur_l,femur_l_poster_diaph_75,[ 0.00575737510735913 -0.29843841461346526 -0.01361707789222771]
12,femur_l,femur_l_anter_diaph_25,[ 0.02328833476030018 -0.10379350151959152 -0.01925171609039942]
13,femur_l,gr_troch_ps_l,[-0.00137403932190301 -0.00113166494416981 -0.05606849285030407]
14,femur_l,femur_l_anter_diaph_75,[ 0.03319329775322036 -0.30755176711258897 -0.00299851772040084]
