,body,name,location
0,femur_l,GasLat_at_condyles_l,[ 0.00566926165627526 -0.3992002287696817  -0.00144238381627408]
1,femur_l,Flex_at_femhead_r,[-0.00553083721094422  0.00054909239186753  0.00977691123085023]
2,femur_l,GasMed_at_condyles_l,[ 0.00566926165627526 -0.3992002287696817  -0.00144238381627408]
3,femur_l,KnExt_at_fem_l,[-0.00218313626670553 -0.3911046759946893  -0.00334440671068785]
4,femur_l,KnExtVL_at_fem_l,[-0.00441906076119906 -0.3906396500027698  -0.00344458660767887]
5,femur_l,AB_at_femshaft_l,[ 0.02092662778760518 -0.1151343252855267   0.00049038179838378]
6,femur_l,AL_at_femshaft_l,[ 0.03072963937453286 -0.23554884839303888  0.00334496876932292]
7,femur_l,AMprox_at_femshaft_l,[ 0.01065442623711011 -0.07405686040422423 -0.01129999438180423]
8,femur_l,AMmid_at_femshaft_l,[ 0.02637115901820498 -0.16248901709014793  0.00394371385833321]
9,femur_l,AMdist_at_femshaft_l,[ 0.03010146101054793 -0.2663559391322956   0.00651411062285265]
10,femur_l,AMisch_at_condyles_l,[-0.02586571904779672 -0.3628258595353444   0.00162934314828936]
11,femur_l,PECT_at_femshaft_l,[ 0.01381397084742045 -0.0858050939529762  -0.01363228913831633]
12,femur_l,Flex_at_femhead_l,[ 0.00077592690878571 -0.00004447168077496 -0.01469236906517156]
