time,synergy1,synergy2,synergy3,synergy4,
3.6,0.136546,0.341274,0.00633832,0.700748,
3.605,0.154551,0.448104,0,0.59248,
3.61,0.114315,0.010564,0.0500808,0.89946,
3.615,0.00909802,0.00612162,0.113029,0.986985,
3.62,0.000757196,0,0.129444,1,
3.625,0.0647551,0.0500102,0.0768281,0.906625,
3.63,0.0805887,0.0943692,0.0662128,0.870813,
3.635,0.0286744,0.0293956,0.113784,0.952283,
3.64,0.0130869,0.015389,0.133673,0.972913,
3.645,0.190493,0.190336,0.0224057,0.68525,
3.65,0.101565,0.0509588,0.090008,0.897458,
3.655,0.224399,0.27201,0.00159467,0.579205,
3.66,0.123612,0.0978673,0.0846627,0.863172,
3.665,0.306955,0.38203,0.000910994,0.427739,
3.67,0.15397,0.120868,0.0994453,0.819065,
3.675,0.194668,0.370868,0.0181597,0.579875,
3.68,0.185188,0.483722,0.0162923,0.576279,
3.685,0.17546,0.453329,0.0200759,0.613834,
3.69,0.194528,0.386726,0.0288169,0.633155,
3.695,0.209472,0.477174,0.0144554,0.543232,
3.7,0.189812,0.4413,0.0478038,0.591427,
3.705,0.318762,0.555135,0.00275483,0.394985,
3.71,0.235919,0.597946,0.000771102,0.47401,
3.715,0.24555,0.67763,0,0.430778,
3.72,0.24573,0.672857,0.00841777,0.434065,
3.725,0.202546,0.58816,0.0448659,0.504801,
3.73,0.203961,0.450005,0.0642954,0.587218,
3.735,0.227503,0.485704,0.0347061,0.538181,
3.74,0.239982,0.468476,0.0477604,0.564809,
3.745,0.237835,0.465015,0.0662612,0.556003,
3.75,0.312114,0.329606,0.00717705,0.490941,
3.755,0.458843,0.37893,0.0359049,0.280871,
3.76,0.29161,0.476721,0.0063918,0.476885,
3.765,0.39582,0.550775,0.0197404,0.329016,
3.77,0.229347,0.602928,0.0848661,0.459588,
3.775,0.369802,0.642734,0.0271064,0.334192,
3.78,0.258842,0.584791,0.0667251,0.460596,
3.785,0.351551,0.57532,0.0294318,0.388644,
3.79,0.293113,0.588669,0.082258,0.423906,
3.795,0.275674,0.449982,0.0870695,0.494247,
3.8,0.454329,0.56644,0,0.296332,
3.805,0.376725,0.198754,0.0657954,0.52654,
3.81,0.549922,0.519136,0,0.238923,
3.815,0.37303,0.436822,0.0660483,0.420681,
3.82,0.366803,0.46918,0.0983693,0.410236,
3.825,0.327574,0.647044,0.0562617,0.398151,
3.83,0.443045,0.566624,0.00363493,0.308537,
3.835,0.376036,0.286325,0.0946734,0.444121,
3.84,0.461856,0.600803,0.00118411,0.288638,
3.845,0.430462,0.0181479,0.0883138,0.530859,
3.85,0.60406,0.454879,0,0.218245,
3.855,0.500693,0,0.0934227,0.493984,
3.86,0.738104,0.486958,0,0.0228551,
3.865,0.675435,0,0,0.331103,
3.87,0.479765,0.320347,0.0804534,0.421207,
3.875,0.330047,0.540705,0.22724,0.457364,
3.88,0.363045,0.325806,0.131836,0.501174,
3.885,0.3807,0.238644,0.152736,0.528553,
3.89,0.362471,0.289883,0.172454,0.519276,
3.895,0.357482,0.335874,0.201944,0.491988,
3.9,0.342784,0.390669,0.192215,0.493562,
3.905,0.33904,0.341198,0.155498,0.522972,
3.91,0.371798,0.289881,0.102699,0.523643,
3.915,0.354576,0.330094,0.122128,0.554596,
3.92,0.417327,0.117974,0.153225,0.580707,
3.925,0.401765,0.112153,0.188621,0.584549,
3.93,0.411074,0,0.206472,0.594674,
3.935,0.374674,0.0465552,0.255786,0.603261,
3.94,0.443009,0.210769,0.162297,0.445642,
3.945,0.405286,0.112098,0.205812,0.561308,
3.95,0.570309,0.322313,0.115759,0.34936,
3.955,0.421922,0.0872782,0.208683,0.553537,
3.96,0.416226,0.478278,0.133635,0.395436,
3.965,0.411186,0.0165769,0.206309,0.595957,
3.97,0.415203,0.516635,0.176279,0.383407,
3.975,0.415271,0.00396697,0.218564,0.602525,
3.98,0.403374,0.625165,0.169626,0.340513,
3.985,0.432019,0.0970784,0.209,0.548795,
3.99,0.415269,0.0851781,0.220279,0.564643,
3.995,0.596919,0.354402,0.0617411,0.268978,
4,0.479949,0,0.196838,0.539431,
4.005,0.590852,0.410387,0.0231902,0.252227,
4.01,0.497598,0,0.182069,0.514826,
4.015,0.496726,0.460036,0.0956114,0.288813,
4.02,0.448873,0.0625304,0.243748,0.543253,
