time,synergy1,synergy2,synergy3,synergy4,
4.35,0.883446,0.193071,0.293773,0.380118,
4.355,0.889796,0.187385,0.29791,0.381125,
4.36,0.895661,0.181862,0.302255,0.382177,
4.365,0.901011,0.176511,0.306824,0.383279,
4.37,0.905815,0.17136,0.31162,0.384426,
4.375,0.910051,0.166419,0.316645,0.38562,
4.38,0.913707,0.161693,0.321905,0.386866,
4.385,0.916759,0.15721,0.327398,0.388162,
4.39,0.919195,0.152981,0.33312,0.389505,
4.395,0.92101,0.149007,0.339078,0.390901,
4.4,0.922195,0.145319,0.345246,0.392341,
4.405,0.922747,0.141908,0.35163,0.393835,
4.41,0.922656,0.1388,0.358216,0.395371,
4.415,0.921925,0.135991,0.364999,0.396952,
4.42,0.920548,0.133506,0.371958,0.398568,
4.425,0.918526,0.131344,0.379087,0.400217,
4.43,0.915867,0.129508,0.38637,0.40189,
4.435,0.912568,0.128018,0.393791,0.403579,
4.44,0.908642,0.126871,0.401332,0.405275,
4.445,0.904087,0.126078,0.408981,0.406965,
4.45,0.898916,0.125638,0.416721,0.408644,
4.455,0.893137,0.125555,0.424536,0.410306,
4.46,0.886764,0.125832,0.432408,0.411935,
4.465,0.879809,0.126468,0.440322,0.413524,
4.47,0.872292,0.127454,0.448268,0.415073,
4.475,0.864232,0.1288,0.456216,0.416564,
4.48,0.855641,0.130489,0.464168,0.418004,
4.485,0.84655,0.132514,0.472099,0.419383,
4.49,0.836985,0.134868,0.479998,0.420702,
4.495,0.826967,0.137541,0.487856,0.421952,
4.5,0.816532,0.140518,0.495653,0.423137,
4.505,0.805705,0.143782,0.503394,0.424255,
4.51,0.794525,0.147315,0.511058,0.425306,
4.515,0.783022,0.151098,0.518642,0.426291,
4.52,0.771237,0.155114,0.526135,0.427209,
4.525,0.759202,0.159343,0.533534,0.428062,
4.53,0.746959,0.163759,0.540826,0.428855,
4.535,0.734544,0.168341,0.548013,0.429589,
4.54,0.722005,0.17306,0.555081,0.430267,
4.545,0.709375,0.1779,0.562029,0.430897,
4.55,0.696707,0.182837,0.568841,0.431474,
4.555,0.684036,0.187839,0.575521,0.432013,
4.56,0.671414,0.192885,0.58206,0.432513,
4.565,0.658894,0.197954,0.588434,0.432978,
4.57,0.646512,0.203018,0.594654,0.433408,
4.575,0.634316,0.208061,0.600704,0.433812,
4.58,0.62236,0.213046,0.606582,0.434193,
4.585,0.610681,0.217963,0.612275,0.434548,
4.59,0.59933,0.222784,0.617779,0.434879,
4.595,0.588338,0.227494,0.623092,0.435186,
4.6,0.577749,0.23207,0.628213,0.435475,
4.605,0.567599,0.236483,0.63314,0.435739,
4.61,0.55792,0.240733,0.63786,0.435975,
4.615,0.548736,0.244786,0.642401,0.436189,
4.62,0.540082,0.248633,0.646749,0.436369,
4.625,0.531983,0.252255,0.65091,0.436519,
4.63,0.524448,0.255645,0.654904,0.436627,
4.635,0.517514,0.258785,0.658725,0.43669,
4.64,0.511184,0.261662,0.662404,0.436705,
4.645,0.505482,0.264265,0.665947,0.436663,
4.65,0.500405,0.266593,0.669379,0.436555,
4.655,0.495969,0.268626,0.672723,0.436377,
4.66,0.492177,0.270377,0.675993,0.436118,
4.665,0.489024,0.271824,0.679233,0.435776,
4.67,0.48651,0.272981,0.682459,0.435333,
4.675,0.484621,0.273833,0.685718,0.434793,
4.68,0.483354,0.2744,0.68902,0.43414,
4.685,0.482692,0.274679,0.692408,0.433368,
4.69,0.482621,0.274674,0.695911,0.432469,
4.695,0.483119,0.274402,0.69955,0.431437,
4.7,0.484166,0.273877,0.703353,0.430263,
4.705,0.485744,0.273107,0.707338,0.42894,
4.71,0.487834,0.272112,0.711518,0.427462,
4.715,0.490407,0.270906,0.715912,0.425817,
4.72,0.493458,0.269503,0.720515,0.424009,
4.725,0.496958,0.267917,0.725339,0.422025,
4.73,0.500892,0.266172,0.730372,0.419864,
4.735,0.505247,0.264273,0.735612,0.417523,
4.74,0.510001,0.262237,0.741052,0.415002,
4.745,0.515147,0.260069,0.746675,0.412299,
4.75,0.520666,0.257778,0.752477,0.409418,
4.755,0.526543,0.255373,0.758436,0.406363,
4.76,0.532767,0.252855,0.764543,0.40314,
4.765,0.539322,0.25022,0.770791,0.399754,
4.77,0.546183,0.247481,0.777164,0.396214,
4.775,0.553343,0.244622,0.783661,0.392529,
4.78,0.560781,0.241661,0.790259,0.38871,
4.785,0.568477,0.238579,0.796971,0.384763,
4.79,0.576402,0.235385,0.80379,0.380703,
4.795,0.584541,0.23208,0.81071,0.376532,
4.8,0.592869,0.228663,0.817733,0.372265,
4.805,0.601364,0.225145,0.824848,0.367902,
4.81,0.610003,0.221526,0.832063,0.363451,
4.815,0.618765,0.217808,0.83937,0.358921,
4.82,0.627625,0.214012,0.846758,0.354307,
4.825,0.636569,0.210135,0.854227,0.349619,
4.83,0.645575,0.206198,0.861751,0.344857,
4.835,0.654623,0.202216,0.869328,0.340018,
4.84,0.663701,0.198193,0.876939,0.335108,
4.845,0.672789,0.194148,0.884566,0.330128,
4.85,0.68188,0.190099,0.892176,0.325078,
4.855,0.690951,0.186052,0.899761,0.319966,
4.86,0.699998,0.182028,0.907285,0.314794,
4.865,0.70901,0.178036,0.914721,0.309565,
4.87,0.717977,0.174082,0.922054,0.30429,
4.875,0.726886,0.170186,0.929242,0.298975,
4.88,0.735731,0.166354,0.936264,0.29363,
4.885,0.744507,0.162591,0.943089,0.288267,
4.89,0.753197,0.158918,0.949686,0.282897,
4.895,0.761805,0.155331,0.956025,0.277535,
4.9,0.770322,0.151842,0.962067,0.272195,
4.905,0.778734,0.148456,0.967797,0.266896,
4.91,0.787041,0.145188,0.973167,0.261649,
4.915,0.795241,0.142037,0.978146,0.256481,
4.92,0.803323,0.139012,0.982709,0.251404,
4.925,0.811288,0.136123,0.986803,0.24644,
4.93,0.819126,0.133384,0.990411,0.241608,
4.935,0.826845,0.130786,0.993489,0.23693,
4.94,0.834436,0.128349,0.996006,0.232428,
4.945,0.841896,0.12607,0.997946,0.228117,
4.95,0.849233,0.123957,0.999272,0.224016,
4.955,0.85644,0.122023,0.999965,0.220142,
4.96,0.863524,0.120273,1,0.216509,
4.965,0.870485,0.118702,0.999386,0.213127,
4.97,0.877328,0.117323,0.998096,0.210009,
4.975,0.884059,0.116142,0.996136,0.207156,
4.98,0.890685,0.115155,0.993512,0.204577,
4.985,0.897206,0.114367,0.990235,0.202267,
4.99,0.903622,0.113786,0.986314,0.200233,
4.995,0.909938,0.113413,0.981772,0.198467,
5,0.916152,0.113253,0.976625,0.196964,
5.005,0.922257,0.1133,0.970909,0.195726,
5.01,0.928242,0.11356,0.964649,0.194741,
5.015,0.934099,0.114038,0.957868,0.194004,
5.02,0.939813,0.11474,0.95059,0.193511,
5.025,0.945361,0.115655,0.942863,0.193256,
5.03,0.950725,0.116797,0.934699,0.193233,
5.035,0.955877,0.118167,0.926136,0.193435,
5.04,0.960806,0.119755,0.917196,0.193856,
5.045,0.96548,0.121579,0.907903,0.194489,
5.05,0.969876,0.123636,0.898295,0.195319,
5.055,0.973985,0.125934,0.888372,0.196341,
5.06,0.977788,0.128467,0.878175,0.197538,
5.065,0.981273,0.131246,0.867715,0.198897,
5.07,0.984436,0.134275,0.857012,0.2004,
5.075,0.987276,0.137562,0.84608,0.202022,
5.08,0.989801,0.141105,0.834935,0.203745,
5.085,0.992011,0.144909,0.823602,0.205549,
5.09,0.993923,0.14898,0.812086,0.207406,
5.095,0.995542,0.153329,0.800407,0.209289,
5.1,0.996888,0.157955,0.788581,0.211174,
5.105,0.997971,0.162864,0.776626,0.213037,
5.11,0.998811,0.168053,0.764558,0.214851,
5.115,0.999423,0.173542,0.752387,0.216589,
5.12,0.999814,0.179331,0.740141,0.218225,
5.125,1,0.185418,0.727842,0.219735,
5.13,0.999992,0.191816,0.715506,0.221098,
5.135,0.999789,0.198532,0.703167,0.222284,
5.14,0.999411,0.205565,0.690834,0.223278,
5.145,0.998852,0.212933,0.678537,0.224055,
5.15,0.998124,0.22064,0.666295,0.224595,
5.155,0.997219,0.228697,0.654128,0.224882,
5.16,0.996149,0.237109,0.642052,0.224903,
5.165,0.994903,0.245892,0.630084,0.224644,
5.17,0.993496,0.255063,0.618217,0.224088,
5.175,0.991917,0.264624,0.606471,0.223236,
5.18,0.990171,0.274592,0.594843,0.222075,
5.185,0.988263,0.284986,0.583319,0.220605,
5.19,0.986196,0.295811,0.571897,0.218822,
5.195,0.98397,0.307077,0.560567,0.216731,
