,body,name,location
0,femur_r,femur_r_center,[0. 0. 0.]
1,femur_r,knee_r_lat,[-0.00000000000000004 -0.39701206364386843  0.04375147826784836]
2,femur_r,knee_r_med,[-0.00000000000000005 -0.3958628516789679  -0.04375147826784839]
3,femur_r,gr_troch_as_r,[ 0.01788896867715197 -0.02360222853303961  0.04412786608206312]
4,femur_r,gr_troch_lat_r,[ 0.00074253443403459 -0.03816497052527908  0.06062628323975693]
5,femur_r,gr_troch_ps_r,[-0.01012522558683016 -0.00284626230922521  0.04719581556898156]
6,femur_r,ls_troch_r,[-0.01839502615236519 -0.05808155927197885  0.00895380694204798]
7,femur_r,knee_r_center_in_femur_r,[ 0.00001378675716485 -0.3964163617233473  -0.00073330212366143]
8,femur_r,femur_r_midshaft_anter,[ 0.03192871059160209 -0.19820869127062252  0.01384133477146303]
9,femur_r,femur_r_midshaft_poster,[ 0.0041390897070869  -0.19778913205493703  0.01254745437415859]
10,femur_r,femur_r_anter_diaph_25,[ 0.02316911823753096 -0.10050681145143464  0.0207451397060966 ]
11,femur_r,femur_r_poster_diaph_25,[-0.00702606417931675 -0.10005147717176976  0.02799204378728489]
12,femur_r,femur_r_anter_diaph_75,[ 0.03554133331943691 -0.29739710622743226  0.00836646914302379]
13,femur_r,femur_r_poster_diaph_75,[ 0.00865606292018881 -0.29668237811811354  0.00361719363404149]
14,femur_r,patella_r_in_femur_r,[ 0.04212565325241791 -0.4165863048548041   0.00538281799076998]
