time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24
0.6125,0.9108542744070292,-0.1981146400794387,1.6186554776504636,0.0394589826464653,1.568220928311348,1.17919547483325,2.2704200632870197,-0.0,-0.9698382765054703,1.2527077738195658,-1.1272983625531197,1.2507204385474324,-0.7910206913948059,1.7456753365695477,0.395715469494462,0.3944878000766039,0.7793048862367868,0.39045007433742285,-0.8166018524207175,-0.8585507748648524,-0.26399290189146996,2.0974279940128326,0.7887943368405104,-0.34817542880773544
0.6166666666666667,1.108866073191166,-0.1981146400794387,1.381779066286981,-0.1183769479393959,1.4113988354802132,1.2578085064888,2.427000757306814,-0.3157535195350647,-0.8486084919422865,1.2931177020072937,-1.0467770509421825,1.4121037209406495,-1.2656331062316895,1.5076286997646093,0.395715469494462,0.5522829201072454,0.7403396419249475,0.2342700446024537,-0.6999444449320436,-0.7414756692014635,-0.26399290189146996,2.3596064932644367,0.7011505216360092,-0.34817542880773544
0.6208333333333333,0.8712519146502018,-0.4358522081747651,1.5791760757565498,-0.0394589826464653,1.6466319747269154,0.7861303165555,2.2704200632870197,0.07893837988376617,-0.9294283483177423,1.3335276301950216,-1.1675590183585882,1.2103746179491282,-0.9492248296737671,1.9043730944395065,0.2374292816966772,0.47338536009192467,0.8182701305486262,0.3123600594699383,-0.6221728399395943,-0.7805007044225931,-0.3519905358552933,2.4469993263483047,0.6135067064315081,-0.34817542880773544
0.625,0.9108542744070292,-0.3962292801588774,1.697614281438291,-0.1183769479393959,1.0977546498179436,1.1005824431777,2.035549022257328,0.15787675976753235,-0.7677886355668306,1.3335276301950216,-1.2078196741640568,1.4121037209406495,-1.34473517537117,1.5869775786995888,0.3165723755955696,0.5522829201072454,0.6624091533012688,0.2342700446024537,-0.6999444449320436,-0.6634255987592041,-0.5279858037829399,2.4469993263483047,0.9640819672495127,-0.5222631432116032
0.6291666666666668,0.9900589939206839,-0.35660635214298964,1.6581348795443773,-0.0789179652929306,1.3329877890646458,1.17919547483325,2.1921297162771225,-0.0,-1.0506581328809261,1.3335276301950216,-1.2480803299695253,1.4121037209406495,-1.4238372445106506,1.5076286997646093,-0.0,0.7889756001532078,0.5455134203657508,0.35140506690368056,-0.31108641996979713,-0.5463504930958152,-0.26399290189146996,2.2722136601805687,0.9640819672495127,-0.4352192860096693
0.6333333333333334,1.0296613536775112,-0.35660635214298964,1.6581348795443773,-0.2762128785252571,1.4113988354802132,1.2578085064888,1.9572586752474308,-0.07893837988376617,-0.9698382765054703,1.3335276301950216,-1.368862297385931,1.4121037209406495,-1.4238372445106506,1.6663264576345682,0.3165723755955696,0.6311804801225662,0.4675829317420721,0.15618002973496914,-0.3499722224660218,-0.5463504930958152,-0.3519905358552933,2.2722136601805687,0.7887943368405104,-0.609307000413537
0.6375000000000001,1.108866073191166,-0.35660635214298964,1.539696673862636,-0.0789179652929306,1.3329877890646458,1.17919547483325,2.1921297162771225,0.15787675976753235,-1.0506581328809261,1.4143474865704775,-1.1675590183585882,1.4121037209406495,-0.7910206913948059,1.825024215504527,0.2374292816966772,0.710078040137887,0.5844786646775901,0.11713502230122685,-0.31108641996979713,-0.5073254578746855,-0.08799763396382332,2.2722136601805687,0.7011505216360092,-0.5222631432116032
0.6416666666666667,0.9900589939206839,-0.27736049611121416,1.6186554776504636,-0.1183769479393959,1.2545767426490784,0.7861303165555,2.1138393692672253,-0.15787675976753235,-1.0102482046931982,1.4143474865704775,-1.288340985774994,1.6138328239321709,-0.8701227605342865,1.825024215504527,0.2374292816966772,1.104565840214491,0.6624091533012688,0.19522503716871142,-0.2722006174735725,-0.39025035221129656,-0.17599526792764664,2.0100351609289646,0.5258628912270069,-0.6963508576154709
0.6458333333333334,1.0692637134343386,-0.5150980642065406,1.697614281438291,-0.2367538958787918,1.176165696233511,1.2578085064888,2.1921297162771225,-0.3157535195350647,-0.8486084919422865,1.2527077738195658,-1.288340985774994,1.5331411827355623,-1.34473517537117,1.7456753365695477,-0.0791430938988924,0.3944878000766039,0.5455134203657508,0.2342700446024537,-0.07777160499244928,-0.2731752465479076,-0.08799763396382332,2.0974279940128326,0.8764381520450115,-0.609307000413537
0.65,1.1484684329479933,-0.5150980642065406,1.5791760757565498,-0.3156718611717224,1.7250430211424828,1.33642153814435,2.2704200632870197,-0.23681513965129852,-0.9698382765054703,1.4143474865704775,-1.1675590183585882,1.3717579003423452,-0.9492248296737671,1.7456753365695477,0.4748585633933544,0.6311804801225662,0.6234439089894295,0.273315052036196,-0.0,-0.31220028176903725,-0.26399290189146996,2.3596064932644367,0.7011505216360092,-0.5222631432116032
0.6541666666666667,1.0692637134343386,-0.47547513619065285,1.697614281438291,-0.2367538958787918,1.3329877890646458,1.2578085064888,2.1921297162771225,-0.07893837988376617,-1.0102482046931982,1.4951673429459333,-1.2480803299695253,1.6541786445304751,-1.4238372445106506,1.7456753365695477,0.0791430938988924,0.9467707201838493,0.5844786646775901,0.15618002973496914,-0.0,-0.07805007044225931,-0.26399290189146996,2.0974279940128326,0.7011505216360092,-0.8704385720193386
0.6583333333333333,1.0296613536775112,-0.5150980642065406,1.7370936833322048,-0.1578359305858612,1.4113988354802132,1.1005824431777,2.348710410296917,-0.15787675976753235,-1.0506581328809261,1.4951673429459333,-1.2480803299695253,1.5331411827355623,-1.1074289679527283,1.825024215504527,0.2374292816966772,0.710078040137887,0.23379146587103605,0.15618002973496914,0.03888580249622464,-0.23415021132677794,-0.17599526792764664,2.3596064932644367,0.7887943368405104,-0.4352192860096693
0.6625000000000001,1.108866073191166,-0.5547209922224283,1.7370936833322048,-0.2367538958787918,1.176165696233511,1.17919547483325,2.427000757306814,-0.0,-1.0506581328809261,1.4143474865704775,-1.1675590183585882,1.6541786445304751,-0.8701227605342865,1.9043730944395065,-0.0791430938988924,0.710078040137887,0.5065481760539114,0.273315052036196,0.11665740748867393,-0.19512517610564828,-0.26399290189146996,2.0100351609289646,0.7011505216360092,-1.0445262864232063
0.6666666666666667,1.0692637134343386,-0.35660635214298964,1.7370936833322048,-0.1972949132323265,1.4113988354802132,0.86474334821105,2.1921297162771225,-0.0,-0.8081985637545586,1.2931177020072937,-1.1675590183585882,1.6541786445304751,-1.2656331062316895,1.7456753365695477,0.3165723755955696,0.9467707201838493,0.6624091533012688,0.35140506690368056,0.2722006174735725,-0.11707510566338897,-0.17599526792764664,2.5343921594321728,0.5258628912270069,-0.8704385720193386
0.6708333333333334,1.108866073191166,-0.5150980642065406,1.697614281438291,-0.2762128785252571,1.2545767426490784,1.2578085064888,2.348710410296917,-0.0,-1.091068061068654,1.5355772711336613,-1.1272983625531197,1.5734870033338666,-1.4238372445106506,1.825024215504527,0.0791430938988924,0.47338536009192467,0.4675829317420721,0.19522503716871142,0.42774382745847106,0.11707510566338897,-0.5279858037829399,2.2722136601805687,0.6135067064315081,-0.609307000413537
0.675,0.9900589939206839,-0.47547513619065285,1.7765730852261186,-0.1578359305858612,1.568220928311348,1.02196941152215,1.8789683282375336,0.15787675976753235,-1.0506581328809261,1.3739375583827496,-1.4091229531913996,1.4121037209406495,-1.4238372445106506,1.983721973374486,0.3165723755955696,0.710078040137887,0.5065481760539114,0.273315052036196,0.4666296299546957,0.039025035221129656,-0.3519905358552933,2.3596064932644367,0.7011505216360092,-0.5222631432116032
0.6791666666666667,1.34648023173213,-0.47547513619065285,1.7765730852261186,-0.3156718611717224,1.3329877890646458,1.2578085064888,2.2704200632870197,-0.15787675976753235,-0.8890184201300144,1.4951673429459333,-1.4493836089968681,1.6138328239321709,-0.7910206913948059,1.9043730944395065,0.3165723755955696,1.104565840214491,2.610671368893236,-1.6789353196509182,1.6720895073376596,-5.69765514228493,-7.303803618997335,-4.631820153445005,-10.079038748517632,-14.18814872391522
