,body,name,location
0,femur_l,femur_l_center,[0. 0. 0.]
1,femur_l,knee_l_lat,[ 0.00000000000000008 -0.39702811374187    -0.04304268556522803]
2,femur_l,knee_l_med,[ 0.00000000000000006 -0.39668106784863993  0.04304268556522789]
3,femur_l,gr_troch_as_l,[ 0.01814679562088388 -0.02153911003275329 -0.04317379377010063]
4,femur_l,gr_troch_lat_l,[ 0.00267303809073822 -0.03405985266806912 -0.06256545662548156]
5,femur_l,gr_troch_ps_l,[-0.01230472971157388 -0.00234496124641672 -0.04909957004180727]
6,femur_l,ls_troch_l,[-0.01770214957644443 -0.05614115433313228 -0.01022300106814319]
7,femur_l,knee_l_center_in_femur_l,[-0.00000681978942839 -0.39685115893154976  0.00071532644694651]
8,femur_l,femur_l_midshaft_anter,[ 0.0305875079944661  -0.19835681745193498 -0.01471200152886662]
9,femur_l,femur_l_midshaft_poster,[ 0.00242631257041523 -0.19794677184943102 -0.01234217682432872]
10,femur_l,femur_l_anter_diaph_25,[ 0.02047895909392129 -0.09975539755000616 -0.02808431863357483]
11,femur_l,femur_l_poster_diaph_25,[-0.00767031562995738 -0.09936208439713264 -0.02913062177232927]
12,femur_l,femur_l_anter_diaph_75,[ 0.03534150554798083 -0.2977606168049162  -0.01066422635146466]
13,femur_l,femur_l_poster_diaph_75,[ 0.00803689263606797 -0.2969262537242227  -0.00717229318658441]
14,femur_l,patella_l_in_femur_l,[ 0.04395319185692437 -0.41811266875071645 -0.00489210105662237]
