name,r,a,s
ASIS_r,125.88750160927262,31.818430336391543,779.241833248111
ASIS_l,-126.88284570528857,30.99403265169798,780.043793679455
PSIS_r,42.95456692252064,-102.0216836035121,805.5458098835526
PSIS_l,-46.45773878298641,-102.47191151511174,805.6270885303005
femur_l_center_in_pelvis,-84.58881880382877,-24.678062564313088,708.9976264471653
femur_r_center_in_pelvis,79.81732508182614,-25.92175760189947,709.1858835011665
ilium_r,103.83054375264112,-27.646215359642937,852.923191558037
ilium_l,-101.74265248799729,-29.83009328932299,853.528749464743
isch_spine_r,53.128012102295344,-75.76138476317725,721.4445254119099
isch_spine_l,-59.4698471899388,-75.33216252570267,721.4189720143447
isch_tuber_r,48.15175672201776,-80.2923501099845,685.136249365653
isch_tuber_l,-55.4383026720086,-79.29953182011228,685.473250943569
isch_infer_r,34.01334060666882,-37.740313005115766,651.3407654598153
isch_infer_l,-39.75355099062885,-35.63510876691834,651.9853860296195
pub_infer_c,-2.003587450518727,4.176052204344972,674.9073382199276
torso_origin_in_pelvis,2.5426027675574248,-55.269546069666504,843.9107229596576
pub_super_c,-1.5136236043054727,25.936970413011423,696.9660311626604
sacroiliac_r,39.40122876282579,-85.5714486937144,796.2925645658994
sacroiliac_l,-42.67627894382609,-85.96853572114743,796.3545791033406
5th_sacr_v,-3.7545345115011535,-98.23662727148667,729.8195488395016
AIIS_r,93.52533463972861,5.077109308046109,745.7881531668703
AIIS_l,-96.35708967844378,5.1697426291785815,746.4826638609462
