name,r,a,s
bflh_l-P2,-137.6432962646905,-54.11113291874262,287.8032785765863
bflh_l-P3,-140.76084771630417,-46.9964816228686,272.6639720152089
bfsh_l-P2,-137.8843477629875,-45.41766784203518,289.33065760333244
edl_l-P1,-132.62827708827083,-30.230142721157964,206.96397014648974
edl_l-P2,-131.8120312388344,-19.393238715169613,-78.33720545869669
ehl_l-P1,-130.97430209227645,-31.500514143331497,168.4168335105293
ehl_l-P2,-129.41564984376743,-25.75049845765176,13.568054721413972
ehl_l-P3,-122.06709328236963,-4.663742870213889,-74.15906484735314
fdl_l-P1,-118.56971427296324,-7.4644112894818155,135.76428720950668
fdl_l-P2,-92.16336386611323,-29.999487878069058,-54.35925940041948
fhl_l-P1,-117.2806030694676,-55.012989079733664,110.6624716044607
fhl_l-P2,-92.45607384667817,-39.8146126328545,-53.63316181765169
grac_l-P2,-90.43440430992433,13.939837106601022,269.8221645570766
grac_l-P3,-114.94791334542288,19.32997062815429,243.9425303229633
perbrev_l-P1,-121.35963289647594,-57.095220304361916,68.40202275008394
perbrev_l-P2,-114.3699489805758,-75.74167303339009,-68.88188335253112
perbrev_l-P3,-118.0384272038456,-72.19645299841855,-81.31628900338093
perlong_l-P1,-135.98181656155828,-42.50914333628819,187.69226606527664
perlong_l-P2,-114.67477750608552,-72.87497149113027,-70.35973213807367
perlong_l-P3,-117.54685606347526,-69.91343296800865,-82.75993220766273
recfem_l-P5,-149.0790401120134,34.396932850513224,242.11536718051525
sart_l-P3,-80.37864330839811,13.95709110562268,278.6920959688345
sart_l-P4,-94.44851460828512,12.847735054338537,257.57538045454737
sart_l-P5,-133.22219155009617,18.32132387922402,230.37820880825802
semimem_l-P2,-93.79639683973383,-1.5290627880836896,278.91420174337617
semiten_l-P2,-87.93536957867275,-3.1694118023697073,270.8012657701551
semiten_l-P3,-118.08245248173482,15.622619642664752,236.85045289876825
soleus_l-P1,-129.73575520992094,-11.534116995894511,226.96161194217606
tfl_l-P4,-165.9038958803004,-12.832830761436368,270.15483514970333
tibant_l-P1,-146.73735423588917,0.05463682609645655,182.29594937745858
tibant_l-P2,-144.76691909575993,5.097408842901491,119.68463851484172
tibant_l-P3,-115.20245812890455,6.765377287836493,-72.60142802597376
tibpost_l-P1,-130.3904829029775,-12.666511605814334,188.95306421261154
tibpost_l-P2,-88.53797649224215,-24.942517040440393,-55.96691929676733
vasint_l-P5,-149.82910653754823,33.62865013667101,242.0829822074989
vaslat_l-P5,-153.79782959836996,29.75689525417968,242.07578959084
vasmed_l-P5,-143.09525298283245,38.92357269271253,241.61043966394067
