name,r,a,s
Gmax1_at_pelvis_r,85.67148644148197,-25.952925635946183,716.7470176241044
Gmax3_at_pelvis_r,65.47136780655259,-44.50733505986499,707.2863793138521
Post_at_pelvis_r,64.65810739632357,-25.24775996595233,721.9599716587369
Gmed_at_pelvis_r,92.91360750933539,1.2232033060320373,734.8489091791088
Gmax1_at_pelvis_l,-90.33431358179571,-24.916402338608474,716.615978945107
Gmax3_at_pelvis_l,-70.8077864819391,-43.35002963071397,707.1802007688128
Post_at_pelvis_l,-68.93627135174835,-24.459255185902766,721.8412936709028
Gmed_at_pelvis_l,-96.23196247707162,1.6332615933781125,735.3788393113406
PS_at_brim_r,63.018131212363464,-37.29627217040146,732.3565531709285
PS_at_brim_l,-67.44320748951895,-36.796082138959335,732.2410226279715
IL_at_brim_r,72.5281040415832,-34.689639699039326,728.1805568336433
IL_at_brim_l,-77.0656156070083,-34.03267363917385,728.0436329684966
