time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z
0.004166666666666667,16.03895570151508,-16.8001214787364,17.48937503900379,-15.823052041232586,-219.39410787075758,-233.40209098532796,-249.119884185493,-261.91754445433617,2.6266453322023153,-1.9800864811986685,4.7910180408507586,-4.15561952162534,0.39551034569740295,-1.3489309418946505,1.187146408483386,-1.2623609602451324,-0.0,0.5075850966386497,-0.2722006174735725,0.7024506339803338,-0.9679739736020565,2.0100351609289646,-0.0,-0.609307000413537,-2.470824426134815e-05,4640.0,-19600.0,,-1.4472064935385377e-05,-880.0000610351562,-19920.0,-7280.0,-8.353231408963829e-06,480.0,-19920.0,-6080.0,1.5349698027957164e-06,5200.0,-20000.0,-2880.0
0.008333333333333333,15.88054626248777,-16.602006838656962,17.410416235215962,-15.941428989171982,-219.78616310283542,-233.7951561436057,-248.8850131444633,-261.68072931468487,2.6670552603900433,-1.9396765530109406,4.871539352461696,-4.195965342223644,0.31640827655792236,-1.3489309418946505,1.3454325962811708,-1.420156080275774,-0.0,0.5075850966386497,-0.1944290124811232,0.6634255987592041,-0.5279858037829399,1.8352494947612286,0.26293144561350346,-0.8704385720193386,-2.5029186185586676e-05,4640.0,-19600.0,,-1.4282593691051734e-05,-880.0000610351562,-19920.0,-7280.0,-1.5760030706669708e-06,480.0,-19920.0,-6080.0,4.6936082721463603e-07,5200.0,-20000.0,-2880.0
0.0125,15.761739183217287,-16.83974440675229,17.449895637109876,-15.823052041232586,-219.86457414925098,-233.87376917526126,-248.5718517564237,-262.15435959398746,2.5862354040145874,-1.8992666248232126,4.911800008267164,-4.195965342223644,0.23730620741844177,-1.42827982082963,1.6620049718767405,-0.710078040137887,0.11689573293551803,0.4685400892049074,0.07777160499244928,0.8585507748648524,-0.4399881698191166,2.0974279940128326,0.6135067064315081,-0.6963508576154709,-2.5275808270535305e-05,4640.0,-19680.0,240.0,-1.4758540116241686e-05,-1040.0,-19920.0,-7440.0,2.6674718789464332e-06,480.0,-19840.0,-6640.0,-1.4194345438405887e-06,5120.0,-20000.0,-3040.0
0.016666666666666666,15.801341542974114,-16.879367334768176,17.48937503900379,-15.980887971818447,-220.25662938132882,-234.266834333539,-249.1981745325029,-262.47011311352253,2.5862354040145874,-1.8588566966354847,4.871539352461696,-4.115273701027036,0.31640827655792236,-1.825024215504527,1.6620049718767405,-1.104565840214491,-0.0,0.819945156108588,-0.07777160499244928,0.8195257396437228,-0.4399881698191166,2.0974279940128326,0.26293144561350346,-0.6963508576154709,-2.5826295787456004e-05,4640.0,-19680.0,240.0,-1.7659969285246848e-05,-1040.0,-19920.0,-7440.0,-9.782000516989835e-06,480.0,-19840.0,-6640.0,3.5018443972866225e-07,5120.0,-20000.0,-3040.0
0.020833333333333332,15.642932103946805,-16.760498550720513,17.252498627640307,-16.020346954464912,-220.49186252057552,-233.9523822069168,-249.119884185493,-262.47011311352253,2.5458254758268595,-2.0609063375741243,4.7910180408507586,-4.15561952162534,-0.23730620741844177,-1.5076286997646093,1.3454325962811708,-0.9467707201838493,-0.1948262215591967,0.4685400892049074,-0.03888580249622464,0.7805007044225931,-0.7919787056744099,2.1848208270967007,0.26293144561350346,-1.1315701436251402,-2.6730590752824246e-05,4720.00048828125,-19760.0,560.0,-1.5480204543130596e-05,-960.0,-20000.0,-7280.0,-6.108345969990507e-06,480.0,-19840.0,-6560.0,-1.3222424950594858e-06,4960.0,-20080.0,-2960.0
0.024999999999999998,15.920148622244596,-16.95861319079995,17.213019225746393,-15.980887971818447,-220.5702735669911,-233.55931704863906,-249.0415938384831,-262.9437433928251,2.6266453322023153,-2.1013162657618523,4.7910180408507586,-4.2363111628219485,0.39551034569740295,-1.983721973374486,1.2662895023822784,-1.0256682801991701,0.03896524431183934,0.5856751115061343,-0.11665740748867393,0.7414756692014635,-0.6159834377467632,2.2722136601805687,0.1752876304090023,-0.9574824292212725,-2.65079821871021e-05,4800.0,-19840.0,640.0,-1.4103972399388451e-05,-880.0000610351562,-20080.0,-7280.0,-6.670188886967986e-06,640.0,-19920.0,-6400.00048828125,4.078492213919258e-07,4800.0,-20000.0,-2880.0
0.029166666666666667,15.72213682346046,-16.918990262784064,17.094581020064652,-15.980887971818447,-220.64868461340666,-233.87376917526126,-249.119884185493,-262.5490514934063,2.5862354040145874,-1.8184467684477568,4.871539352461696,-4.15561952162534,0.15820413827896118,-1.3489309418946505,1.2662895023822784,-1.0256682801991701,-0.23379146587103605,0.42949508177116513,-0.11665740748867393,0.7805007044225931,-0.5279858037829399,1.6604638285934925,0.3505752608180046,-0.8704385720193386,-2.736662094836198e-05,4800.0,-19840.0,640.0,-1.6830421405261177e-05,-880.0000610351562,-20080.0,-7280.0,-2.6882357529479646e-06,640.0,-19920.0,-6400.00048828125,1.1001042099834292e-06,4800.0,-20000.0,-2880.0
0.03333333333333333,15.920148622244596,-16.83974440675229,16.936663412488997,-15.980887971818447,-220.8055067062378,-234.1096082702279,-249.1981745325029,-262.7069282531738,2.5862354040145874,-1.9396765530109406,4.75075738504529,-4.074927880428731,0.39551034569740295,-1.3489309418946505,1.5037187840789557,-1.0256682801991701,-0.07793048862367868,0.4685400892049074,-0.15554320998489857,0.8195257396437228,-0.3519905358552933,2.0100351609289646,0.3505752608180046,-0.7833947148174047,-2.6391815118913947e-05,4960.0,-20000.0,640.0,-1.7111780123422885e-05,-880.0000610351562,-20000.0,-7280.0,-1.5463435133993247e-05,560.0,-19920.0,-6240.0,-3.86893867469537e-07,4640.0,-19840.0,-2720.0
0.0375,15.959750982001424,-16.918990262784064,16.97614281438291,-16.257100850343704,-220.88391775265336,-233.87376917526126,-249.119884185493,-262.9437433928251,2.4245956912636757,-1.8588566966354847,4.871539352461696,-4.195965342223644,0.39551034569740295,-1.5869775786995888,1.2662895023822784,-1.104565840214491,-0.07793048862367868,0.35140506690368056,-0.1944290124811232,0.7805007044225931,-0.9679739736020565,2.0974279940128326,0.43821907602250576,-1.1315701436251402,-2.617236702986839e-05,4960.0,-20000.0,640.0,-1.6698417621414767e-05,-880.0000610351562,-20000.0,-7280.0,-1.1769838303413898e-05,560.0,-19920.0,-6240.0,-1.8091596319298086e-06,4640.0,-19840.0,-2720.0
0.041666666666666664,15.999353341758251,-16.918990262784064,16.85770460870117,-16.21764186769724,-220.72709565982223,-233.7951561436057,-248.9633034914732,-262.86480501294136,2.6670552603900433,-1.9396765530109406,4.75075738504529,-4.195965342223644,0.31640827655792236,-1.5869775786995888,1.7411480657756329,-1.104565840214491,-0.11689573293551803,0.546630104072392,-0.03888580249622464,0.8585507748648524,-0.8799763396382332,2.2722136601805687,0.43821907602250576,-1.0445262864232063,-2.416888803102044e-05,5120.0,-20080.0,640.0,-1.4274100267611264e-05,-960.0,-19920.0,-7280.0,9.172281242101005e-06,320.0,-19920.0,-6080.0,-1.9158467602043032e-07,4640.0,-20000.0,-2640.0
