,body,name,location
0,pelvis,RASI,[0.04667327655968623 0.00178859686057536 0.11217368762496989]
1,pelvis,LASI,[ 0.04526798584309576  0.00629013604316913 -0.1125892389008343 ]
2,pelvis,RPSI,[-0.169766926856564    0.02382550341004915  0.04128257742335333]
3,pelvis,LPSI,[-0.16990025940056575  0.0236397242482439  -0.04602294996687312]
4,pelvis,PE02,[-0.17954283675442034  0.00580743343538316  0.02747619874830163]
5,pelvis,PE03,[-0.17955342957592726  0.0056696831871305  -0.03402067927863111]
