,body,name,location
0,femur_r,RTH1,[ 0.02333236512185171 -0.21176397977501565  0.05917812941388715]
1,femur_r,RTH2,[ 0.02217194504521814 -0.29335933342202886  0.0562499502277554 ]
2,femur_r,RTH3,[ 0.05412506273828056 -0.2560288383605603   0.03915883602657301]
3,femur_r,RGT,[-0.00654180338780004 -0.0264875125116084   0.10066326957067584]
4,femur_r,RKNE,[ 0.00028027808492468 -0.40215646040600633  0.05677336463167604]
5,femur_r,RMKNE,[-0.0002742511793241  -0.3868657926974414  -0.05750828151020143]
6,femur_r,femur_neck_center_r,[-0.00224384584988013 -0.01744111403978562  0.02374743629189512]
7,femur_r,femur_shaft_center_r,[-0.00936166207978204 -0.0551793573050669   0.03631296048170099]
