time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z,5_GLUT_MED_2(4),5_GLUT_MED_2(4)_ACC_X,5_GLUT_MED_2(4)_ACC_Y,5_GLUT_MED_2(4)_ACC_Z,6_BICEP_FEM_2(4),6_BICEP_FEM_2(4)_ACC_X,6_BICEP_FEM_2(4)_ACC_Y,6_BICEP_FEM_2(4)_ACC_Z,7_RECT_FEM_2(4),7_RECT_FEM_2(4)_ACC_X,7_RECT_FEM_2(4)_ACC_Y,7_RECT_FEM_2(4)_ACC_Z,8_TIBIAL_ANT_2(4),8_TIBIAL_ANT_2(4)_ACC_X,8_TIBIAL_ANT_2(4)_ACC_Y,8_TIBIAL_ANT_2(4)_ACC_Z
0.6958333333333333,0.19801179878413677,0.752835632301867,0.5132322246208787,0.789179652929306,0.7056994177401066,1.7294866964221,1.5658069401979446,0.23681513965129852,0.04040992818772793,0.4445092100650072,0.2818245906382799,0.3227665647864342,-0.0,1.0315354261547327,0.8705740328878164,0.6311804801225662,0.5065481760539114,0.039045007433742285,0.7388302474282682,-0.31220028176903725,-0.26399290189146996,2.4469993263483047,0.7011505216360092,-0.8704385720193386,-4.4171924479541064e-05,15600.0009765625,10800.0,-19600.0,0.00010203403447139273,-37600.0,-13200.0,-40960.0,-4.7870696900622484e-05,-40960.0,12640.0,-40960.0,-8.772255756164866e-07,-36400.0,20480.0,-40960.0,-2.6109424525144493e-05,1280.0,-19840.0,3760.0,-1.6381202656395345e-05,-2560.0,-20240.0,960.0,-1.8141817047091823e-05,1840.0,-19920.0,-6480.0,-2.403843682895722e-05,5840.0,-19680.0,-3840.0
0.7,0.19801179878413677,0.6735897762700915,0.4342734208330512,0.9864745661616325,0.784110464155674,1.4150345697999,1.8006779812276363,0.39469189941883087,-0.04040992818772793,0.6465588510036469,0.24156393483281136,0.20172910299152136,-0.07910206913948059,0.714139910414815,1.0288602206856012,0.3944878000766039,0.42861768743023276,-0.15618002973496914,0.7388302474282682,-0.2731752465479076,-0.4399881698191166,2.0100351609289646,0.7887943368405104,-1.0445262864232063,-1.7600896790889156e-05,37440.0,14640.0,320.0,-2.5536794598001377e-06,-24000.0,-17520.0,-5600.0,-5.65823782445944e-05,-34800.0,2480.0,-40960.0,0.0002464373010135478,-35200.0,15280.0,-40960.0,-2.6870534829009007e-05,1360.0,-19840.0,3680.0,-1.6539993244373344e-05,-2640.0,-20320.0,960.0,-1.867211909348243e-05,1840.0,-19840.0,-6480.0,-2.5658906871862995e-05,5760.0,-19680.0,-3760.0
0.7041666666666666,0.039602359756827354,0.8717044163495302,0.4342734208330512,0.9470155835151672,0.5488773249089718,1.8867127597332,1.8006779812276363,0.3157535195350647,-0.12122978456318378,0.6061489228159189,0.3220852464437485,0.4034582059830427,-0.23730620741844177,1.0315354261547327,0.9497171267867088,0.07889756001532078,0.3506871988065541,-0.039045007433742285,0.5832870374433696,-0.3512253169901669,-0.17599526792764664,1.9226423278450966,0.8764381520450115,-0.6963508576154709,-1.7352412895261024e-06,37440.0,14640.0,320.0,-6.039136489879599e-05,-24000.0,-17520.0,-5600.0,-1.998079676351818e-05,-34800.0,2480.0,-40960.0,0.0002497394708050153,-35200.0,15280.0,-40960.0,-2.6324190073308317e-05,1360.0,-19840.0,3680.0,-1.7878511383694106e-05,-2640.0,-20320.0,960.0,-1.8403526259687907e-05,1840.0,-19840.0,-6480.0,-2.318151086676528e-05,5760.0,-19680.0,-3760.0
0.7083333333333333,0.15840943902730942,0.7132127042859793,0.3553146170452237,1.0259335488080978,0.6272883713245392,1.572260633111,1.6440972872078419,0.39469189941883087,-0.0,0.5253290664404631,0.24156393483281136,0.20172910299152136,-0.07910206913948059,0.9521865472197533,0.791430938988924,0.3944878000766039,0.4675829317420721,-0.07809001486748457,0.6221728399395943,-0.2731752465479076,-0.08799763396382332,2.0100351609289646,0.6135067064315081,-1.3927017152309418,1.9156444501195174e-05,40880.0,28800.001953125,-2160.000244140625,-8.966219307196457e-05,-7840.00048828125,-17200.0,5920.0,-1.6219871480044855e-05,-9440.0009765625,-11440.0,-37040.0,0.0002733838494074284,-12320.0,8000.00048828125,-40960.0,-2.5124532636151614e-05,1280.0,-19840.0,3680.0,-1.484399696417046e-05,-2720.0,-20320.0,960.0,-1.7393995241118563e-05,1840.0,-19840.0,-6400.00048828125,-2.4007827698175124e-05,5920.0,-19600.0,-3760.0
0.7124999999999999,0.31681887805461884,0.5547209922224283,0.39479401893913746,0.789179652929306,0.9409325569868088,1.65087366476655,1.8006779812276363,-0.0,-0.0,0.565738994628191,0.3220852464437485,0.2824207441881299,-0.15820413827896118,1.1108843050897121,0.9497171267867088,0.3155902400612831,0.42861768743023276,-0.0,0.6221728399395943,-0.6634255987592041,-0.3519905358552933,1.7478566616773605,0.6135067064315081,-0.6963508576154709,8.877419449327393e-06,40880.0,28800.001953125,-2160.000244140625,-0.00012879360929396802,-7840.00048828125,-17200.0,5920.0,-1.7089832262760524e-05,-9440.0009765625,-11440.0,-37040.0,4.022682656622267e-06,-12320.0,8000.00048828125,-40960.0,-2.6062736445428385e-05,1280.0,-19840.0,3680.0,-1.671555324148869e-05,-2720.0,-20320.0,960.0,-1.642949290895897e-05,1840.0,-19840.0,-6400.00048828125,-2.488669579898354e-05,5920.0,-19600.0,-3760.0
0.7166666666666667,-0.039602359756827354,0.6735897762700915,0.5921910284087062,0.9470155835151672,0.7056994177401066,1.572260633111,1.6440972872078419,0.47363027930259705,-0.0,0.6869687791913748,0.2818245906382799,0.24207492358982563,0.07910206913948059,0.7934887893497944,1.0288602206856012,0.15779512003064156,0.5455134203657508,0.15618002973496914,0.5832870374433696,-0.3512253169901669,-0.26399290189146996,1.5730709955096245,0.6135067064315081,-1.3927017152309418,-3.478970328130507e-05,40880.0,25520.001953125,2240.0,-7.972232798475563e-05,10880.0,-22400.0,6560.0,-3.0732088011398194e-06,10320.0009765625,-32880.0,-10880.0,-0.00013964587367086556,17600.0,1280.0,-40960.0,-2.546404450663232e-05,1360.0,-19920.0,3680.0,-1.5364774665187165e-05,-2800.0,-20320.0,1040.0,-2.1618106787460543e-05,1760.0001220703125,-19760.0,-6320.0,-2.4580928740429355e-05,6000.0,-19680.0,-3760.0
0.7208333333333333,0.15840943902730942,0.6339668482542038,0.5527116265147924,0.9864745661616325,0.9409325569868088,1.2578085064888,2.1138393692672253,0.15787675976753235,-0.0,0.48491913825273514,0.3220852464437485,0.3227665647864342,-0.07910206913948059,0.9521865472197533,0.7122878450900316,0.3944878000766039,0.5065481760539114,-0.039045007433742285,0.6999444449320436,-0.46830042265355587,-0.6159834377467632,2.2722136601805687,0.5258628912270069,-0.609307000413537,-4.5478610877609186e-05,40880.0,80.0,5440.0,-7.150879651135218e-05,11840.0,-16000.0009765625,-8880.0,6.752494794963308e-06,23840.001953125,-40960.0,40880.0,-0.00019589778087747596,40880.0,-13919.9990234375,-40960.0,-2.7784889151041305e-05,1280.0,-19920.0,3680.0,-1.0139409039647035e-05,-2800.0,-20240.0,1120.0,-1.8136823608383727e-05,1680.0,-19760.0,-6400.00048828125,-2.535976975713973e-05,6000.0,-19680.0,-3760.0
0.725,0.11880707927048206,0.6735897762700915,0.5527116265147924,0.9864745661616325,0.8625215105712414,1.49364760145545,1.5658069401979446,0.23681513965129852,-0.08081985637545586,0.6465588510036469,0.2013032790273428,0.3227665647864342,0.07910206913948059,1.0315354261547327,0.9497171267867088,0.07889756001532078,0.11689573293551803,0.11713502230122685,0.5832870374433696,-0.4292753874324262,-0.17599526792764664,2.0100351609289646,0.5258628912270069,-0.7833947148174047,-6.550579817445751e-05,40880.0,80.0,5440.0,2.334746927088729e-05,11840.0,-16000.0009765625,-8880.0,5.334043489340452e-05,23840.001953125,-40960.0,40880.0,-0.0002222225183598405,40880.0,-13919.9990234375,-40960.0,-2.7270605018428614e-05,1280.0,-19920.0,3680.0,-1.3657376254886115e-05,-2800.0,-20240.0,1120.0,-1.7636129334745515e-05,1680.0,-19760.0,-6400.00048828125,-2.3925651489886506e-05,6000.0,-19680.0,-3760.0
0.7291666666666666,0.19801179878413677,0.6735897762700915,0.5527116265147924,0.9075566008687019,0.8625215105712414,1.49364760145545,2.1138393692672253,0.07893837988376617,-0.24245956912636757,0.565738994628191,0.2013032790273428,0.3227665647864342,-0.23730620741844177,0.9521865472197533,1.0288602206856012,0.23669268004596233,0.5065481760539114,-0.07809001486748457,0.5832870374433696,-0.2731752465479076,0.08799763396382332,2.0100351609289646,0.6135067064315081,-0.9574824292212725,-5.195023714300818e-05,34560.00390625,-15600.0009765625,11120.0009765625,1.3078939404845063e-05,-1360.0,-6400.00048828125,-17840.0,8.32882497591998e-06,33600.0,-40960.0,40880.0,-0.00017159771685191366,40880.0,-23360.0,-40960.0,-2.5608020717816666e-05,1280.0,-19920.0,3680.0,-1.898568911527375e-05,-2880.0,-20240.0,1200.0,-2.0110902735479734e-05,1680.0,-19760.0,-6320.0,-2.3983468948846976e-05,5920.0,-19760.0,-3680.0
0.7333333333333333,0.19801179878413677,0.911327344365418,0.6316704303026199,0.7102616876363754,0.784110464155674,1.33642153814435,1.6440972872078419,-0.0,-0.0,0.5253290664404631,0.4026065580546856,0.12103746179491282,0.15820413827896118,0.8728376682847738,1.3454325962811708,0.07889756001532078,0.5844786646775901,-0.2342700446024537,0.6610586424358189,-0.31220028176903725,-0.26399290189146996,2.1848208270967007,0.6135067064315081,-0.6963508576154709,-2.9916719361113052e-05,28933.3359375,-17280.001953125,12853.333984375,-2.8857532428362438e-05,-1706.6666259765625,-6533.33349609375,-16293.3330078125,3.482694378642955e-06,36026.66796875,-40960.0,40880.0,9.159087157966836e-06,40880.0,-26453.333984375,-40960.0,-2.556949990492564e-05,1280.0,-19920.0,3680.0,-1.4172013246994985e-05,-2880.0,-20240.0,1226.6666259765625,-2.1869419042685415e-05,1706.666748046875,-19760.0,-6293.33349609375,-2.4506847319717955e-05,5893.33349609375,-19760.0,-3680.0
