time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z,5_GLUT_MED_2(4),5_GLUT_MED_2(4)_ACC_X,5_GLUT_MED_2(4)_ACC_Y,5_GLUT_MED_2(4)_ACC_Z,6_BICEP_FEM_2(4),6_BICEP_FEM_2(4)_ACC_X,6_BICEP_FEM_2(4)_ACC_Y,6_BICEP_FEM_2(4)_ACC_Z,7_RECT_FEM_2(4),7_RECT_FEM_2(4)_ACC_X,7_RECT_FEM_2(4)_ACC_Y,7_RECT_FEM_2(4)_ACC_Z,8_TIBIAL_ANT_2(4),8_TIBIAL_ANT_2(4)_ACC_X,8_TIBIAL_ANT_2(4)_ACC_Y,8_TIBIAL_ANT_2(4)_ACC_Z
0.4625,0.9504566341638565,-0.5150980642065406,1.7765730852261186,-0.0394589826464653,1.176165696233511,1.4150345697999,2.1138393692672253,0.3157535195350647,-0.7677886355668306,1.2527077738195658,-1.1675590183585882,1.492795362137258,-0.8701227605342865,1.6663264576345682,0.5540016572922468,0.5522829201072454,0.5455134203657508,-0.39045007433742285,0.1944290124811232,-0.7024506339803338,-0.7039810717105865,2.621784992516041,0.6135067064315081,-0.17408771440386772,-2.4459615645642868e-05,-13760.0,8240.0,-18240.0,4.058287133461085e-06,-8800.0,,-240.0,-5.819412216752709e-06,-21760.0,,-160.0,9.877017115451418e-07,-22400.0,80.0,-160.0,-2.63472499182208e-05,-21680.0,-80.0,-480.0,-1.6793680148640073e-05,-21760.0,,,-1.914059443409652e-05,,,,-2.4482753691849098e-05,,,
0.4666666666666667,1.1484684329479933,-0.5150980642065406,1.5791760757565498,-0.1183769479393959,1.3329877890646458,1.17919547483325,1.8789683282375336,0.6315070390701294,-0.8081985637545586,1.2931177020072937,-1.2078196741640568,1.5734870033338666,-0.7119186222553253,1.42827982082963,0.6331447511911392,0.6311804801225662,0.8182701305486262,-0.15618002973496914,0.2722006174735725,-0.46830042265355587,-0.17599526792764664,2.709177825599909,0.6135067064315081,-0.8704385720193386,-2.4525474486418973e-05,-12480.0,3920.000244140625,-19600.0,-3.772557010662587e-06,-5440.0,,-320.0,-4.2882852446052494e-06,-21840.0,,-160.0,-6.533640368178216e-06,-22480.0,80.0,-240.0,-2.6321792536082925e-05,-21760.0,-80.0,-480.0,-1.694508166803321e-05,-21840.0,,,-1.921320910371299e-05,,,,-2.5066608365667976e-05,,,
0.4708333333333334,0.9504566341638565,-0.4358522081747651,1.6581348795443773,-0.0394589826464653,1.2545767426490784,1.17919547483325,2.2704200632870197,0.3157535195350647,-0.8486084919422865,1.3335276301950216,-1.2078196741640568,1.5331411827355623,-0.9492248296737671,1.5869775786995888,0.395715469494462,0.6311804801225662,0.5065481760539114,-0.15618002973496914,0.3499722224660218,-0.23415021132677794,-0.5279858037829399,2.971356324851513,0.26293144561350346,-0.5222631432116032,-2.599868577115162e-05,-9120.0,2960.0,-21920.0,-4.191256989387576e-06,-320.0,,-320.0,-1.0660009357241337e-05,-21760.0,,-240.0,-7.000831109491349e-06,-22480.0,,-160.0,-2.6144273691926624e-05,-21680.0,-80.0,-480.0,-1.6643716770112444e-05,-21840.0,,,-1.8946489286271158e-05,,,,-2.455757707117679e-05,,,
0.47500000000000003,1.0692637134343386,-0.27736049611121416,1.7370936833322048,-0.0789179652929306,1.4113988354802132,1.4150345697999,2.2704200632870197,0.47363027930259705,-0.7273787073791027,1.3739375583827496,-1.4493836089968681,1.6541786445304751,-1.4238372445106506,1.1902331840246916,0.7122878450900316,1.0256682801991701,0.6234439089894295,-0.15618002973496914,0.2722006174735725,-0.3512253169901669,-0.4399881698191166,2.4469993263483047,0.7887943368405104,-0.5222631432116032,-2.806188767023941e-05,-9120.0,2960.0,-21920.0,-2.9038955615160247e-05,-320.0,,-320.0,-9.243204093484442e-06,-21760.0,,-240.0,7.122124177117242e-06,-22480.0,,-160.0,-2.603061287983566e-05,-21680.0,-80.0,-480.0,-1.694945331108858e-05,-21840.0,,,-1.8969642591266413e-05,,,,-2.4761865553327026e-05,,,
0.4791666666666667,1.0692637134343386,-0.4358522081747651,1.855531889013946,-0.1183769479393959,1.3329877890646458,1.33642153814435,2.035549022257328,-0.07893837988376617,-0.9294283483177423,1.2931177020072937,-1.2078196741640568,1.6541786445304751,-0.8701227605342865,1.5869775786995888,0.5540016572922468,0.6311804801225662,0.7013743976131082,-0.15618002973496914,0.42774382745847106,-0.19512517610564828,-0.3519905358552933,2.796570658683777,0.8764381520450115,-0.609307000413537,-2.7864381719810332e-05,-4880.0,9040.0,-21680.0,2.1452485984045687e-05,-880.0000610351562,,-320.0,-7.250293236547064e-06,-21760.0,,-160.0,-2.4661354956351787e-06,-22400.0,80.0,-240.0,-2.5915742808714547e-05,-21680.0,-80.0,-480.0,-1.686762233290163e-05,-21760.0,,,-1.9048208188602233e-05,,,,-2.4501312193999508e-05,,,
0.48333333333333334,0.9900589939206839,-0.35660635214298964,1.7765730852261186,-0.0789179652929306,1.4898098818957806,1.2578085064888,2.661871798336506,0.39469189941883087,-0.8890184201300144,1.3739375583827496,-1.4091229531913996,1.6945244651287794,-1.34473517537117,1.1108843050897121,0.2374292816966772,0.7889756001532078,0.5844786646775901,-0.42949508177116513,0.544401234947145,-0.3512253169901669,-0.26399290189146996,2.5343921594321728,0.5258628912270069,-0.4352192860096693,-2.7606075217166594e-05,-1866.6666259765625,12986.6669921875,-20586.666015625,-1.300799366527809e-05,-2133.33349609375,,-320.0,-5.458729730175552e-06,-21760.0,,-160.0,1.9508286665300144e-06,-22426.666015625,80.0,-213.3333282470703,-2.6334009104045245e-05,-21680.0,-80.0,-506.6666564941406,-1.652576251625986e-05,-21786.666015625,,,-1.896969408967937e-05,,,,-2.46521109912262e-05,,,
0.48750000000000004,1.108866073191166,-0.47547513619065285,1.8950112909078598,-0.2762128785252571,1.568220928311348,1.2578085064888,2.1138393692672253,-0.0,-0.8890184201300144,1.2931177020072937,-1.4896442648023367,1.8155619269236922,-1.2656331062316895,1.1902331840246916,0.1582861877977848,0.7889756001532078,0.4675829317420721,-0.35140506690368056,0.5832870374433696,-0.23415021132677794,-0.6159834377467632,2.3596064932644367,0.5258628912270069,-0.5222631432116032,-2.6743486336898133e-05,4160.0,20880.0,-18400.0,-2.5580985958363438e-05,-4640.0,,-320.0,-8.081154802900268e-06,-21760.0,,-160.0,-3.211313776014679e-07,-22480.0,80.0,-160.0,-2.6440418176652564e-05,-21680.0,-80.0,-560.0,-1.6604675251045975e-05,-21840.0,,,-1.896616930941483e-05,,,,-2.4405435500515988e-05,,,
0.4916666666666667,0.9900589939206839,-0.6735897762700915,1.7765730852261186,-0.3156718611717224,1.3329877890646458,1.17919547483325,2.035549022257328,0.23681513965129852,-0.9294283483177423,1.3739375583827496,-1.4493836089968681,1.8559077475219965,-1.2656331062316895,1.3489309418946505,0.0791430938988924,0.9467707201838493,0.7013743976131082,-0.15618002973496914,0.6999444449320436,-0.31220028176903725,-0.26399290189146996,2.709177825599909,0.3505752608180046,-0.8704385720193386,-2.4480474410238642e-05,10400.0,29120.0,-10640.0,-2.9477729722939168e-05,-12320.0,-80.0,-320.0,-9.60492417771523e-06,-21760.0,,-160.0,-2.491827958491454e-05,-22480.0,80.0,-160.0,-2.6453281335799776e-05,-21760.0,-160.0,-480.0,-1.661290736772441e-05,-21840.0,,,-1.888542361259721e-05,,,,-2.452932351595027e-05,,,
0.49583333333333335,0.9108542744070292,-0.47547513619065285,1.855531889013946,-0.1183769479393959,1.4113988354802132,0.70751728489995,2.2704200632870197,0.23681513965129852,-0.8890184201300144,1.4951673429459333,-1.368862297385931,1.8155619269236922,-1.0283268988132477,1.5869775786995888,0.5540016572922468,0.8678731601685286,0.6234439089894295,-0.42949508177116513,0.8554876549169421,-0.0,-0.4399881698191166,2.2722136601805687,0.26293144561350346,-0.5222631432116032,-2.862626831456644e-05,10400.0,29120.0,-10640.0,-4.1239627734014715e-05,-12320.0,-80.0,-320.0,-6.0590615119545375e-06,-21760.0,,-160.0,-3.8133991145176006e-05,-22480.0,80.0,-160.0,-2.6502351693952252e-05,-21760.0,-160.0,-480.0,-1.6651037174146696e-05,-21840.0,,,-1.9204379986913992e-05,,,,-2.4608688292361222e-05,,,
0.5,1.0692637134343386,-0.5150980642065406,1.9739700946956873,-0.3551308438181877,1.3329877890646458,1.2578085064888,2.1921297162771225,0.07893837988376617,-0.9698382765054703,1.4951673429459333,-1.3286016415804625,1.775216106325388,-1.4238372445106506,1.5076286997646093,0.0791430938988924,0.6311804801225662,0.5844786646775901,-0.3123600594699383,0.8166018524207175,-0.07805007044225931,-0.9679739736020565,2.709177825599909,0.6135067064315081,-0.4352192860096693,-2.6822805336942012e-05,31440.001953125,17440.0,-10480.0,-3.477437964242774e-05,10800.0,-80.0,-320.0,-1.1362168760223194e-06,-21760.0,80.0,-240.0,3.927445973970871e-05,-22400.0,160.0,-240.0,-2.6349929743043135e-05,-21760.0,-160.0,-480.0,-1.681216617154262e-05,-21760.0,,,-1.9216224621893853e-05,,,,-2.4664768156721587e-05,,,
