time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z
0.44166666666666665,0.39602359756827354,0.5150980642065406,0.8290674397721887,0.4735077917575836,1.176165696233511,1.4150345697999,1.6440972872078419,0.5525686591863632,-0.2828694973140955,0.7273787073791027,-0.12078196741640568,0.5648414883762598,-0.07910206913948059,0.6347910314798355,1.5037187840789557,0.23669268004596233,0.6234439089894295,-0.0,0.6221728399395943,-0.23415021132677794,-0.26399290189146996,2.3596064932644367,0.43821907602250576,-0.5222631432116032,-2.810286133346604e-05,800.0000610351562,18080.0,4720.00048828125,-1.52227115246767e-05,960.0,-5680.0,-22000.0,-2.077165359974778e-06,11280.0,-19440.0,19760.0,-1.4989901504817711e-05,,-25920.0,-8160.0
0.4458333333333333,0.39602359756827354,0.4358522081747651,1.1054232530295849,0.4340488091111183,1.0193436034023762,1.2578085064888,1.722387634217739,0.15787675976753235,-0.36368935368955135,0.7677886355668306,-0.08052131161093712,0.6051873089745641,-0.31640827655792236,0.714139910414815,1.2662895023822784,0.15779512003064156,0.4675829317420721,0.07809001486748457,0.6221728399395943,-0.31220028176903725,-0.5279858037829399,2.4469993263483047,0.3505752608180046,-0.17408771440386772,-2.4303094802532186e-05,1040.0,19760.0,2960.0,-1.9559846828667892e-05,-560.0,-3840.0,-20160.0,3.989660729825757e-06,14960.0,-25600.001953125,29840.0,-6.920246869735087e-05,1440.0,-21840.0,6800.0
0.45,0.39602359756827354,0.35660635214298964,1.0264644492417574,0.6708027049899101,1.0193436034023762,1.17919547483325,1.722387634217739,0.23681513965129852,-0.4445092100650072,0.8486084919422865,-0.2818245906382799,0.6858789501711726,-0.23730620741844177,0.714139910414815,1.4245756901800632,0.07889756001532078,0.3506871988065541,-0.11713502230122685,0.6221728399395943,-0.31220028176903725,-0.3519905358552933,2.4469993263483047,0.43821907602250576,-0.8704385720193386,-3.108414832850249e-05,79.9999771118164,20613.333984375,3600.000244140625,-3.525987234750082e-05,-4666.66650390625,-2880.0,-17013.333984375,-1.9538017462039046e-06,16880.0,-31200.0,33840.0,4.739752948238352e-05,1973.3333740234375,-19226.666015625,7653.33349609375
0.45416666666666666,0.4356259573251009,0.5150980642065406,0.9869850473478436,0.5129667744040489,1.0977546498179436,1.33642153814435,1.8006779812276363,0.3157535195350647,-0.4445092100650072,0.7273787073791027,-0.2013032790273428,0.8069164119660854,-0.15820413827896118,0.5554421525448561,1.3454325962811708,-0.3155902400612831,0.6624091533012688,-0.0,0.6610586424358189,-0.46830042265355587,-0.6159834377467632,2.621784992516041,0.08764381520450115,-0.6963508576154709,-3.5946212677799225e-05,-400.0000305175781,21040.0,3920.000244140625,-2.864307396332772e-05,-6720.0,-2400.0,-15440.0,-9.44558081626298e-08,17840.0,-34000.0,35840.0,4.1433429613408224e-05,2240.0,-17920.0,8080.0
0.4583333333333333,0.3564212378114462,0.35660635214298964,1.0659438511356711,0.5918847396969795,0.4704662784934044,1.4150345697999,2.1138393692672253,0.3157535195350647,-0.6465588510036469,0.9294283483177423,-0.2013032790273428,0.7262247707694769,-0.23730620741844177,0.5554421525448561,1.187146408483386,0.07889756001532078,0.4675829317420721,-0.2342700446024537,0.6221728399395943,-0.4292753874324262,-0.5279858037829399,2.2722136601805687,0.3505752608180046,-0.34817542880773544,-3.1267692486974634e-05,-2080.0,22560.0,6959.99951171875,-2.850149147467151e-05,-15040.0,2800.0,-14960.0,2.8330409455297543e-06,19920.0,-40960.0,40880.0,2.8028234411047034e-05,22960.0,-12800.0009765625,-16880.0
0.46249999999999997,0.3564212378114462,0.5150980642065406,0.9869850473478436,0.5524257570505142,0.9409325569868088,1.65087366476655,1.722387634217739,0.23681513965129852,-0.24245956912636757,0.7273787073791027,-0.24156393483281136,0.7665705913677812,-0.31640827655792236,0.714139910414815,1.4245756901800632,-0.07889756001532078,0.5844786646775901,0.11713502230122685,0.6999444449320436,-0.46830042265355587,-0.5279858037829399,2.5343921594321728,0.26293144561350346,-0.34817542880773544,-2.2264865819030758e-05,-2080.0,22560.0,6959.99951171875,-3.065159408459947e-05,-15040.0,2800.0,-14960.0,2.3642055928621314e-06,19920.0,-40960.0,40880.0,-3.670110454829931e-06,22960.0,-12800.0009765625,-16880.0
0.4666666666666667,0.3564212378114462,0.4358522081747651,0.9475056454539299,0.5129667744040489,0.8625215105712414,1.1005824431777,1.330935899168253,0.3157535195350647,-0.2828694973140955,0.7273787073791027,-0.16104262322187424,0.8069164119660854,-0.39551034569740295,0.5554421525448561,1.1080033145844936,-0.0,0.7793048862367868,-0.15618002973496914,0.3888580249622464,-0.46830042265355587,-0.8799763396382332,2.3596064932644367,0.26293144561350346,-0.5222631432116032,-1.8584543181227953e-05,-3760.0,22480.0,7440.0,-4.7562744020540615e-05,-18800.0,7360.0,-14800.0,-4.074984540187727e-06,18240.0,-40960.0,40880.0,-2.0982208198978142e-05,40080.0,-6160.0,-30160.0
0.4708333333333333,0.2772165182977915,0.4358522081747651,0.9475056454539299,0.5524257570505142,0.784110464155674,1.572260633111,1.6440972872078419,0.15787675976753235,-0.4445092100650072,0.7273787073791027,-0.24156393483281136,0.7262247707694769,-0.15820413827896118,0.6347910314798355,1.2662895023822784,0.07889756001532078,0.5844786646775901,-0.07809001486748457,0.5832870374433696,-0.4292753874324262,-0.7919787056744099,2.2722136601805687,0.08764381520450115,-0.2611315716058016,-1.9951589533977665e-05,-4720.00048828125,18320.0,7680.0,-2.2591686191740772e-05,-19440.0,14720.0,-23600.0,-1.1725744217831865e-05,4000.000244140625,-37440.0,26640.0,-2.65154761598615e-05,20640.001953125,-5920.0,15840.0009765625
0.475,0.47522831708192825,0.5150980642065406,0.9475056454539299,0.5918847396969795,1.0193436034023762,1.33642153814435,1.722387634217739,0.39469189941883087,-0.4445092100650072,0.8890184201300144,-0.2818245906382799,0.6858789501711726,-0.23730620741844177,0.714139910414815,1.3454325962811708,-0.0,0.5065481760539114,-0.11713502230122685,0.5832870374433696,-0.46830042265355587,-0.26399290189146996,2.4469993263483047,0.1752876304090023,-0.4352192860096693,-2.584132569464462e-05,-4720.00048828125,18320.0,7680.0,3.2448566354842823e-05,-19440.0,14720.0,-23600.0,-1.2753450361477391e-05,4000.000244140625,-37440.0,26640.0,-1.2568889586186526e-05,20640.001953125,-5920.0,15840.0009765625
0.47916666666666663,0.23761415854096413,0.35660635214298964,0.9080262435600162,0.8286386355757713,0.8625215105712414,1.17919547483325,1.8789683282375336,0.47363027930259705,-0.3232794255018234,0.8081985637545586,-0.2818245906382799,0.7665705913677812,0.15820413827896118,0.7934887893497944,1.4245756901800632,0.07889756001532078,0.5065481760539114,-0.07809001486748457,0.5832870374433696,-0.5073254578746855,-0.7039810717105865,2.0974279940128326,0.1752876304090023,-0.5222631432116032,-1.645409007686562e-05,-3120.0,10320.0009765625,9040.0,2.018397898346418e-05,-19760.0,17280.001953125,-32000.001953125,-4.962604510175706e-06,-10240.0,-31600.001953125,18960.001953125,-4.169580449067548e-05,4080.0,7200.00048828125,4880.0
