time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.18,0,0,0.154528,0,0,0.139721,0.0440317,0.0215449,
0.185,0,0,0.0238395,0,0.136524,0.0639043,0,0.221291,
0.19,0,0,0,0.0114692,0.129513,0.0103598,0,0.289912,
0.195,0,0,0,0.0187336,0.0622399,0,0,0.242149,
0.2,0,0,0,0.0349767,0.284561,0.214308,0,0.231072,
0.205,0.00486671,0,0.00222482,0.0798294,0.194006,0,0,0.285439,
0.21,0,0,0,0.0570943,0.29268,0,0,0.208453,
0.215,0,0.00268173,0,0.13233,0.250141,0,0,0.177118,
0.22,0.0760624,0,0,0.107926,0.264489,0,0,0.128506,
0.225,0.135165,0,0.00432775,0.127572,0.272854,0,0.000163293,0.115428,
0.23,0.205564,0,0,0.188477,0.234939,0,0,0.116041,
0.235,0.23819,0,0,0.139956,0.2491,0,0.0896298,0.0883886,
0.24,0.333694,0.00889222,0,0.18529,0.13737,0,0.0299723,0.20805,
0.245,0.308855,0,0,0.210626,0.178636,0,0.103133,0.217599,
0.25,0.291985,0,0.00983611,0.17529,0.112939,0.0142362,0.213493,0.320409,
0.255,0.332335,0.0244421,0,0.180177,0.20662,0.0909953,0,0.302669,
0.26,0.392341,0.0999323,0,0.150915,0.184321,0.0712128,0.174058,0.314067,
0.265,0.496238,0.0196824,0,0.0950115,0.309572,0.118081,0.000165272,0.244418,
0.27,0.632092,0.153689,0.0235128,0.0220453,0.306597,0.0507012,0.109449,0.16121,
0.275,0.813047,0.0100994,0.0285962,0,0.432559,0.158608,0,0.0432203,
0.28,0.906393,0.199,0.0331528,0,0.45108,0.0903977,0.00559039,0,
0.285,1,0,0.00509338,0,0.588588,0.176892,0,0.000285205,
0.29,0.967235,0.0421687,0.00476926,0.0223364,0.661489,0.106807,0.000190728,0.000156518,
0.295,0.809951,0.00407249,0.000525924,0.127992,0.725591,0.154758,0,0,
0.3,0.585106,0.134771,0,0.230209,0.747731,0.0795604,0.160303,0,
0.305,0.185598,0.00128529,0.00559955,0.295787,0.850321,0.0882002,0.133251,0.000870931,
0.31,0.115477,0.214703,0.0646679,0.370964,0.789333,0.0288599,0.187759,0,
0.315,0,0.213441,0.156681,0.472803,0.783636,0.0571281,0,0,
0.32,0.094445,0.613186,0.363897,0.470637,0.573175,0,0.0260986,0,
0.325,0.0712526,0.420494,0.621941,0.482516,0.560505,0.0339613,0,0,
0.33,0.180619,0.691382,0.807975,0.439684,0.389524,0,0,0.00137222,
0.335,0.138508,0.49718,0.870441,0.430685,0.403132,0.033533,0,0,
0.34,0.210716,0.46256,0.702053,0.457206,0.32904,0,0,0.00259056,
0.345,0.0993046,0.306097,0.51794,0.363715,0.376655,0.0455819,0.011722,0,
0.35,0.139339,0.353424,0.237987,0.383801,0.267907,0,0.08719,0,
0.355,0.0368393,0.362425,0.101832,0.300737,0.234869,0.0668383,0.158926,0,
0.36,0.0943479,0.540967,0.00274233,0.294553,0.119957,0,0.20637,0,
0.365,0.0901333,0.623889,0,0.213981,0.0374928,0.0762756,0,0.00216584,
0.37,0.0838823,0.786233,0,0.204133,0,0,0.158887,0.00235798,
0.375,0.0881131,0.776624,0,0.150063,0,0.0322907,0,0,
0.38,0.0958472,0.795953,0.0102271,0.144102,0,0.00921205,0.207963,0,
0.385,0.0810257,0.709383,0.0218023,0.117106,0,0.0156258,0,0,
