time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.0327415,0,0.24067,0,0.489365,0.461197,0.056481,0.000627732,
0.18,0,0,0.100983,0,0.753418,0.495819,0.00339202,0.000890194,
0.185,0,0,0,0,0.75667,0.846755,0.00121311,0,
0.19,0,0,0,0,0.685193,0.933477,0,0,
0.195,0,0,0,0,0.580707,0.968391,0,0,
0.2,0.0590888,0,0.00179399,0,0.491062,0.974602,0,0.00203554,
0.205,0.188749,0,0.00510868,0,0.347121,1,0.00287575,0,
0.21,0.302826,0,0.00512578,0,0.230994,0.991887,0.00672918,0,
0.215,0.398419,0,0,0.00511458,0.123479,0.972952,0.0247939,0,
0.22,0.450759,0.0011266,0.0013557,0.0068912,0.0441435,0.940076,0.0432747,0,
0.225,0.500969,0.0215208,0,0.00473204,0,0.888197,0.0609352,0.00195149,
0.23,0.450362,0.163104,0,0.256808,0,0.746519,0.0264725,0.0485431,
0.235,0.402616,0.250995,0,0.418213,0.0196409,0.612615,0.00671144,0.131829,
0.24,0.323434,0.261433,0,0.552615,0.0218686,0.526276,0.0577395,0.121934,
0.245,0.248521,0.25088,0,0.654809,0.00331268,0.443503,0.144043,0.09009,
0.25,0.153821,0.184989,0.00546533,0.784734,0.0147264,0.354188,0.252747,0.0802638,
0.255,0.0479676,0.184219,0,0.854233,0.0228268,0.287897,0.287883,0,
0.26,0,0.162398,0,0.921553,0.0305446,0.228035,0.30757,0,
0.265,0.0101162,0.140305,0,0.977606,0.0260543,0.176601,0.300328,0,
0.27,0.00725389,0.0841741,0.0153036,1,0.00682887,0.126291,0.308963,0,
0.275,0.0051486,0.0758559,0.0179881,0.982494,0.0584277,0.104183,0.261881,0.00334246,
0.28,0.0243405,0.0335661,0.024973,0.938744,0.108607,0.109822,0.248676,0.00281884,
0.285,0.075898,0.045045,0.00587206,0.871466,0.132816,0.127963,0.235539,0.00702382,
0.29,0.157356,0.0195503,0,0.728075,0.167991,0.178944,0.193883,0,
0.295,0.245759,0.00757102,0.0179288,0.555253,0.198907,0.259801,0.197579,0.0170634,
