time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.24289,8.58223e-10,0.0179122,0.0370196,0.857451,0.976965,0.153094,0.0438505,
0.18,0.242903,5.83687e-08,0.0179045,0.0369293,0.857478,0.976964,0.153092,0.0438684,
0.185,0.243027,4.25161e-05,0.0178651,0.0362522,0.857681,0.976956,0.153023,0.0439649,
0.19,0.242843,3.75881e-07,0.0179387,0.0373275,0.857358,0.976967,0.153102,0.0437888,
0.195,0.295205,2.32773e-08,0.00779294,0.0424409,0.769228,0.991076,0.161929,0.0454652,
0.2,0.352732,2.81315e-10,0.000100407,0.0509873,0.674037,0.999688,0.169569,0.0486193,
0.205,0.427861,0.0377978,0.00800077,0.0507627,0.580014,1,0.136267,0.024159,
0.21,0.467674,0.0158105,8.93801e-10,0.0870825,0.481212,0.998862,0.16784,0.0399832,
0.215,0.505475,0.012095,2.03267e-12,0.122001,0.393898,0.988572,0.1791,0.0428251,
0.22,0.567031,0.0892281,0.0203667,0.136101,0.327612,0.962662,0.099297,0.000711016,
0.225,0.573144,0.0926723,0.0237831,0.192572,0.267771,0.932846,0.101037,0.000630207,
0.23,0.550021,0.0811202,0.0260045,0.271733,0.219851,0.894962,0.120487,0.0052963,
0.235,0.521528,0.0963669,0.0330847,0.34916,0.189901,0.846806,0.106172,0.000494867,
0.24,0.464325,0.0939181,0.0384169,0.448064,0.169802,0.793464,0.113602,0.00104646,
0.245,0.393941,0.0943002,0.0447391,0.552437,0.161622,0.734987,0.117844,9.62046e-05,
0.25,0.289922,0.0439576,0.0375766,0.676712,0.158422,0.677194,0.179294,0.03162,
0.255,0.226859,0.0840206,0.0558101,0.765082,0.170953,0.611464,0.143193,0.00176092,
0.26,0.135887,0.0525154,0.0510514,0.862107,0.184579,0.552697,0.18596,0.0259164,
0.265,0.0716096,0.0547792,0.056726,0.932228,0.204308,0.49702,0.196035,0.0232273,
0.27,0.0250262,0.0582043,0.0621447,0.979487,0.225901,0.450758,0.20846,0.0189621,
0.275,0.00445539,0.0749671,0.072586,1,0.247961,0.416004,0.211953,7.64822e-05,
0.28,0.00477304,0.0783705,0.0742318,0.988698,0.270809,0.396426,0.229778,6.96836e-10,
0.285,0.0200695,0.0698848,0.0748561,0.962364,0.289305,0.392636,0.267895,8.92634e-09,
0.29,0.0631296,0.0665047,0.0747641,0.906396,0.306377,0.402823,0.302396,5.18311e-07,
0.295,0.107623,0.0197681,0.0615503,0.845563,0.315046,0.428583,0.386704,0.0305786,
0.3,0.211058,0.0578874,0.0727532,0.744031,0.324217,0.4569,0.380534,0.00246002,
0.305,0.312189,0.0587604,0.0737058,0.649306,0.32298,0.492072,0.414791,3.79716e-07,
0.31,0.421359,0.0526429,0.0727394,0.556894,0.314482,0.526283,0.454769,0.00391726,
0.315,0.516914,0.00368251,0.0595573,0.483327,0.297545,0.557087,0.538284,0.039249,
0.32,0.633842,5.51171e-05,0.0602123,0.404318,0.281798,0.574096,0.569527,0.0433458,
0.325,0.746935,0.00329104,0.0633966,0.334072,0.267441,0.577556,0.589372,0.0431061,
0.33,0.854113,0.0247208,0.0724989,0.2692,0.258464,0.564967,0.584861,0.0300164,
0.335,0.918851,0.000206579,0.0688003,0.231966,0.251378,0.540492,0.625316,0.0483898,
0.34,0.974507,0.0073692,0.0746493,0.193448,0.254846,0.498702,0.625912,0.0443659,
0.345,1,0.00511615,0.078134,0.167284,0.265461,0.444429,0.632165,0.0460718,
0.35,0.999541,0.00152446,0.0813541,0.148546,0.28305,0.380365,0.636522,0.0480805,
0.355,0.998834,0.0486904,0.100866,0.118658,0.30915,0.307595,0.584521,0.0104103,
0.36,0.933367,0.000672922,0.089089,0.122134,0.328575,0.242451,0.631886,0.0468615,
0.365,0.872282,1.31834e-05,0.092369,0.113233,0.34791,0.179695,0.626509,0.0464925,
0.37,0.826369,0.0600367,0.114549,0.086166,0.364861,0.121736,0.553831,8.03651e-06,
0.375,0.718407,2.17905e-06,0.0978335,0.0989485,0.362455,0.0834608,0.605616,0.0463311,
0.38,0.647031,0.0209531,0.105415,0.0862844,0.355608,0.0501142,0.568382,0.0332339,
0.385,0.580334,0.0431925,0.112615,0.0736503,0.338298,0.026356,0.528263,0.0197052,
0.39,0.500278,0.0236024,0.107521,0.0776958,0.309926,0.00601228,0.533795,0.0344695,
0.395,0.44054,0.0282173,0.108282,0.0738501,0.274383,8.33357e-05,0.512552,0.0326456,
0.4,0.402131,0.0585921,0.115299,0.0611077,0.237001,1.29328e-05,0.463197,0.0137021,
0.405,0.351608,0.0451621,0.10994,0.0649765,0.193997,0.0114254,0.461674,0.0225373,
0.41,0.316507,0.0480536,0.108683,0.0633254,0.156905,0.0181498,0.442744,0.0202837,
0.415,0.274216,0.0223906,0.0995119,0.0720457,0.122487,0.0284762,0.455445,0.0357269,
0.42,0.269182,0.0645786,0.108432,0.0569339,0.100483,0.0350642,0.394637,0.00652653,
0.425,0.240044,0.0493502,0.101927,0.0634511,0.0790254,0.0476769,0.397834,0.0138875,
0.43,0.228155,0.0652692,0.104355,0.0584687,0.0658096,0.0597229,0.368109,4.42532e-07,
0.435,0.195598,0.0349787,0.0944916,0.0708596,0.0520824,0.0773223,0.38953,0.0167676,
0.44,0.187192,0.0535217,0.0993487,0.0658478,0.0454564,0.0930115,0.357886,2.80603e-05,
0.445,0.166116,0.0439463,0.0970502,0.0706729,0.0376878,0.111959,0.355881,0.00285337,
0.45,0.14621,0.0362346,0.0962418,0.0748089,0.0305228,0.130782,0.350291,0.00459578,
0.455,0.129637,0.0361771,0.099059,0.0776956,0.0234039,0.14786,0.334758,1.06024e-05,
0.46,0.110631,0.030478,0.100526,0.082912,0.0151238,0.163041,0.322727,0.000691424,
0.465,0.0920594,0.0258547,0.102816,0.0929519,0.00380932,0.175677,0.307174,0.000798605,
0.47,0.0767528,0.0234535,0.10367,0.0882061,1.93285e-07,0.181051,0.286724,0.00483934,
0.475,0.0640575,0.0242496,0.10477,0.0782603,1.425e-13,0.179678,0.261932,0.00817236,
0.48,0.0606362,0.0427065,0.110351,0.0679651,2.59402e-15,0.172391,0.217579,0.000185768,
0.485,0.0554387,0.0537567,0.112321,0.0625226,3.05093e-19,0.160638,0.181306,2.82626e-09,
0.49,0.0533049,0.0677717,0.113893,0.0606774,2.68623e-24,0.144706,0.142457,1.58923e-05,
0.495,0.0498228,0.0742314,0.111265,0.063831,4.94931e-30,0.126429,0.112169,0.00975116,
0.5,0.0520754,0.0891368,0.109815,0.0690819,2.35109e-27,0.106616,0.0736807,0.0167826,
0.505,0.0449027,0.0793504,0.099177,0.0813344,1.69573e-26,0.0883082,0.0632387,0.0465008,
0.51,0.0412907,0.0738318,0.0888516,0.0950878,6.81728e-18,0.0714701,0.0499559,0.0767345,
0.515,0.0341271,0.0574526,0.0746055,0.112341,2.59524e-10,0.0577602,0.050785,0.118304,
0.52,0.0275859,0.0360645,0.0570502,0.112436,0.0103619,0.043819,0.0595741,0.170246,
0.525,0.0478976,0.0652967,0.0529004,0.0851254,0.0302061,0.0282779,0.0146033,0.19337,
0.53,0.0537672,0.0620201,0.040381,0.0655547,0.0490244,0.0186114,0.00829156,0.240077,
0.535,0.0584175,0.0540033,0.0275536,0.0436503,0.0692557,0.0128261,0.00963171,0.290798,
0.54,0.0632963,0.0450462,0.0157079,0.0189513,0.090769,0.0108391,0.0139381,0.341472,
0.545,0.072993,0.0470494,0.00581437,6.86888e-05,0.11081,0.0121264,0.00516572,0.38497,
0.55,0.0780027,0.0465269,0.000173851,5.85332e-08,0.125849,0.017326,0.00115306,0.420303,
0.555,0.0801228,0.0435974,6.3718e-05,2.77943e-10,0.141906,0.0259828,0.00258382,0.446744,
0.56,0.0775105,0.0331603,0.000103083,4.85416e-12,0.159927,0.0379611,0.0130974,0.472009,
0.565,0.0781596,0.0360127,0.0135159,1.40334e-12,0.180196,0.0507558,0.0113933,0.472914,
0.57,0.0649878,0.00518935,0.00143817,8.33491e-12,0.205049,0.0672382,0.0406734,0.512626,
0.575,0.0633883,0.00924069,0.0216014,9.05372e-11,0.232772,0.0799775,0.0362891,0.498849,
0.58,0.059604,0.00861691,0.0312055,1.50885e-09,0.264939,0.0912764,0.0331429,0.497131,
0.585,0.0549496,0.00892895,0.0423519,4.41431e-08,0.300275,0.0994432,0.0285332,0.492558,
0.59,0.0497843,0.0103996,0.0556074,1.18939e-06,0.337225,0.103838,0.022632,0.48623,
0.595,0.0455091,0.0155318,0.0723761,2.09681e-05,0.373797,0.10396,0.0132249,0.477641,
0.6,0.0368805,0.0124232,0.0898881,0.000335511,0.407942,0.100575,0.0146872,0.476457,
0.605,0.0311952,0.0167775,0.113824,0.00153597,0.436744,0.0928681,0.0097501,0.472514,
0.61,0.0221536,0.0152527,0.141176,0.00618583,0.457337,0.0823334,0.0141659,0.475613,
0.615,0.0196189,0.0266532,0.177616,0.00685463,0.469396,0.0685019,0.00688081,0.474097,
0.62,0.0158419,0.0353928,0.219406,0.00818546,0.470318,0.0536773,0.00583048,0.477973,
