,body,name,location
0,tibia_l,LTB1,[-0.0083553717737736  -0.11550261269945435 -0.07522073721301661]
1,tibia_l,LTB2,[ 0.03311910796183506 -0.16528956035010947 -0.06333211460771938]
2,tibia_l,LTB3,[-0.00529612406315346 -0.21553081412128788 -0.07094178202326963]
3,tibia_l,LANK,[ 0.00364934296309555 -0.3650460793500476  -0.0547262035471604 ]
4,tibia_l,LMMA,[ 0.01433101389836589 -0.36527815372418276  0.04447840684869016]
