time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.005,0.113572,0.0386557,1.4013e-45,4.2039e-45,0.0847329,0.0288974,0.0545987,0.0300886,
0.01,0.113572,0.0386557,1.4013e-45,4.2039e-45,0.0847329,0.0288974,0.0545987,0.0300886,
0.015,0.113572,0.0386557,1.4013e-45,4.2039e-45,0.0847329,0.0288974,0.0545987,0.0300886,
0.02,0.113572,0.0386557,1.4013e-45,4.2039e-45,0.0847329,0.0288974,0.0545987,0.0300886,
0.025,0.111806,0.0417404,1.4013e-45,4.2039e-45,0.0835909,0.0268249,0.0568524,0.0304673,
0.03,0.109012,0.0441991,1.4013e-45,5.60519e-45,0.0823969,0.0252216,0.0590751,0.0307099,
0.035,0.105342,0.0460721,2.8026e-45,5.60519e-45,0.0813123,0.0239583,0.061314,0.0309664,
0.04,0.101045,0.0473896,2.8026e-45,7.00649e-45,0.0804988,0.0229164,0.0635376,0.0313702,
0.045,0.0952338,0.0516647,2.8026e-45,1.4013e-44,0.0793147,0.0194355,0.0681657,0.0328024,
0.05,0.08943,0.0548956,2.8026e-45,0.00566586,0.073939,0.0173793,0.0712979,0.0336168,
0.055,0.0820672,0.0563431,4.2039e-45,0.00802734,0.0716972,0.0158441,0.0743427,0.0352595,
0.06,0.0744056,0.0564592,4.2039e-45,0.00958389,0.0709653,0.0145904,0.0767678,0.0374576,
0.065,0.067482,0.0555617,4.2039e-45,0.0103986,0.0716413,0.0134095,0.0783655,0.0402143,
0.07,0.062375,0.0539603,4.2039e-45,0.0104648,0.0737903,0.0119882,0.0788578,0.0434195,
0.075,0.0601049,0.0519164,4.2039e-45,0.00985199,0.0773838,0.0101154,0.0779884,0.0467805,
0.08,0.0616119,0.0496528,4.2039e-45,0.00865305,0.0822765,0.00769971,0.0754247,0.0499555,
0.085,0.0676643,0.0473889,4.2039e-45,0.00700092,0.0881457,0.0047914,0.0708583,0.0526148,
0.09,0.0776213,0.0448848,4.2039e-45,0.000423102,0.098564,0.000947485,0.0648938,0.0551621,
0.095,0.0947839,0.0432631,4.2039e-45,5.24201e-20,0.101194,5.98976e-12,0.0555448,0.0559394,
0.1,0.117036,0.0421129,4.2039e-45,1.33511e-32,0.102202,1.81792e-30,0.0441056,0.0555641,
0.105,0.143138,0.0414503,2.8026e-45,1.41825e-40,0.102748,1.12104e-44,0.0311053,0.0539741,
0.11,0.171543,0.0411759,2.8026e-45,3.50325e-44,0.102869,8.40779e-45,0.017163,0.051217,
0.115,0.200562,0.0413672,1.4013e-45,1.82169e-44,0.102771,7.00649e-45,7.00649e-45,0.0477588,
0.12,0.225923,0.0403058,1.4013e-45,1.12104e-44,0.102269,7.00649e-45,4.2039e-45,0.0421671,
0.125,0.247079,0.0393008,1.4013e-45,9.80909e-45,0.101672,5.60519e-45,2.8026e-45,0.036528,
0.13,0.262178,0.0383319,1.4013e-45,8.40779e-45,0.100965,7.00649e-45,2.8026e-45,0.0313762,
0.135,0.270018,0.0373799,1.4013e-45,8.40779e-45,0.100182,7.00649e-45,1.4013e-45,0.0271773,
0.14,0.269958,0.0364501,1.4013e-45,8.40779e-45,0.0993347,8.40779e-45,1.4013e-45,0.0242865,
0.145,0.261924,0.0355773,1.4013e-45,9.80909e-45,0.0983836,1.26117e-44,1.4013e-45,0.0229881,
0.15,0.246459,0.0348498,1.4013e-45,1.12104e-44,0.0972346,4.21525e-26,1.4013e-45,0.0234703,
0.155,0.224857,0.0343633,1.4013e-45,1.26117e-44,0.0950201,0.000799668,2.8026e-45,0.0258604,
0.16,0.199348,0.034169,1.4013e-45,1.54143e-44,0.0888768,0.00526169,2.8026e-45,0.0302667,
0.165,0.171353,0.0346774,2.8026e-45,2.10195e-44,0.0828927,0.00952556,4.72743e-27,0.0362397,
0.17,0.139731,0.0335076,4.2039e-45,1.12104e-44,0.0776149,0.0127872,0.0336441,0.0402989,
0.175,0.112258,0.0349239,1.54143e-44,8.40779e-45,0.073649,0.0155693,0.0501531,0.0465382,
0.18,0.089288,0.0378688,1.5422e-34,5.60519e-45,0.0714113,0.0175138,0.0660364,0.0528587,
0.185,0.0723342,0.042581,4.45824e-13,4.2039e-45,0.0710562,0.0186216,0.0809582,0.0586904,
0.19,0.0623417,0.0491986,1.41948e-05,4.2039e-45,0.072458,0.0189962,0.0948775,0.0634398,
0.195,0.0601806,0.0573659,0.00125752,2.8026e-45,0.0732942,0.0198691,0.107459,0.0661231,
0.2,0.0657638,0.0669502,0.00380628,2.8026e-45,0.0732387,0.021371,0.11907,0.066286,
0.205,0.0784496,0.077726,0.00739059,2.8026e-45,0.0725935,0.023302,0.130355,0.0637603,
0.21,0.0973295,0.0890709,0.0121267,2.8026e-45,0.0710563,0.0257923,0.14183,0.0584617,
0.215,0.121031,0.100134,0.0181014,2.8026e-45,0.0683979,0.0288986,0.153917,0.0505476,
0.22,0.147773,0.109971,0.0253169,2.8026e-45,0.0645415,0.032551,0.166855,0.0404477,
0.225,0.175676,0.117749,0.0335991,2.8026e-45,0.0594299,0.0366158,0.18056,0.0288984,
0.23,0.202889,0.122824,0.0425189,2.8026e-45,0.0532612,0.0407917,0.194684,0.0168186,
0.235,0.228381,0.124627,0.0522578,2.8026e-45,0.045944,0.044968,0.210018,7.00649e-45,
0.24,0.248009,0.123892,0.0586392,2.8026e-45,0.0409005,0.0473102,0.221135,4.2039e-45,
0.245,0.262692,0.12003,0.0641208,1.4013e-45,0.0362997,0.0490106,0.232293,4.2039e-45,
0.25,0.278322,0.11257,0.074686,1.4013e-45,2.3103e-05,0.0664608,0.240245,2.8026e-45,
0.255,0.280241,0.103672,0.0772944,1.4013e-45,8.31118e-10,0.0659584,0.251217,2.8026e-45,
0.26,0.276386,0.0932946,0.0787914,1.4013e-45,1.67516e-15,0.0658616,0.260699,2.8026e-45,
0.265,0.267702,0.0824665,0.0791177,1.4013e-45,2.74101e-18,0.0662953,0.267448,2.8026e-45,
0.27,0.255669,0.0722151,0.0782323,1.4013e-45,9.90625e-18,0.0672985,0.270396,4.2039e-45,
0.275,0.241976,0.0632983,0.0762086,1.4013e-45,2.6502e-13,0.068862,0.269079,4.2039e-45,
0.28,0.228259,0.0561115,0.0733105,2.8026e-45,3.92745e-05,0.0709341,0.26373,5.60519e-45,
0.285,0.204071,0.0520715,0.0593345,2.8026e-45,0.0560425,0.0454381,0.260631,8.40779e-45,
0.29,0.18992,0.0491541,0.0516856,2.8026e-45,0.0685463,0.0419056,0.246739,0.0152068,
0.295,0.180155,0.0471273,0.0464162,4.2039e-45,0.0801293,0.0388514,0.233556,0.0200965,
0.3,0.174253,0.0459473,0.0426237,4.2039e-45,0.0912789,0.0356357,0.219655,0.023297,
0.305,0.17229,0.0451783,0.040825,4.2039e-45,0.101058,0.0324001,0.206159,0.0247171,
0.31,0.173949,0.0443498,0.0414549,4.2039e-45,0.108398,0.0294986,0.194566,0.0243732,
0.315,0.17863,0.0430331,0.0448557,4.2039e-45,0.112155,0.0274703,0.186775,0.0223354,
0.32,0.18542,0.0409606,0.0512026,4.2039e-45,0.111309,0.0269533,0.184595,0.018813,
0.325,0.19321,0.0381007,0.0604291,5.60519e-45,0.10521,0.0284933,0.189266,0.014164,
0.33,0.202035,0.0343269,0.0736298,7.00649e-45,0.0925255,0.0330806,0.203348,2.21654e-25,
0.335,0.207996,0.0309366,0.0861246,9.80909e-45,0.0767057,0.0392044,0.220584,7.00649e-45,
0.34,0.212362,0.0277833,0.0993094,1.43071e-19,0.0566306,0.0478066,0.24322,5.60519e-45,
0.345,0.222094,0.0244487,0.11844,8.65359e-22,1.13432e-14,0.0753258,0.265797,4.2039e-45,
0.35,0.218165,0.0234715,0.124952,2.8026e-45,2.8026e-44,0.0753233,0.294534,4.2039e-45,
0.355,0.213483,0.0236883,0.12911,2.8026e-45,9.80909e-45,0.076293,0.320862,4.2039e-45,
0.36,0.209197,0.025243,0.130591,1.4013e-45,7.00649e-45,0.0782114,0.34222,4.2039e-45,
0.365,0.206496,0.0282423,0.129303,1.4013e-45,5.60519e-45,0.0808631,0.356278,5.60519e-45,
0.37,0.206519,0.0326716,0.125373,1.4013e-45,5.60519e-45,0.0838501,0.361038,7.00649e-45,
0.375,0.208056,0.0391364,0.116079,1.4013e-45,5.60519e-45,0.086549,0.349815,0.0212391,
0.38,0.214838,0.0460956,0.106728,1.4013e-45,5.60519e-45,0.0886235,0.331286,0.0301892,
0.385,0.225397,0.0535939,0.0962341,1.4013e-45,7.00649e-45,0.0896487,0.303211,0.0392364,
0.39,0.238715,0.0611551,0.0854799,2.8026e-45,1.12104e-44,0.0894615,0.267769,0.0476224,
0.395,0.253079,0.068317,0.075337,2.8026e-45,3.50188e-37,0.0880366,0.228135,0.0545543,
0.4,0.261081,0.0753299,0.0614853,4.2039e-45,0.0257818,0.0726337,0.190228,0.0601425,
0.405,0.267025,0.0813687,0.0496806,7.00649e-45,0.0491998,0.0571947,0.154815,0.0632462,
0.41,0.270537,0.0860287,0.0410096,8.40779e-45,0.0666457,0.0439594,0.123647,0.0635669,
0.415,0.270061,0.0893005,0.0348301,9.80909e-45,0.0812615,0.0315269,0.098637,0.0614025,
0.42,0.265135,0.0910814,0.0310697,9.80909e-45,0.0926776,0.0204936,0.0807917,0.0571221,
0.425,0.255555,0.0914161,0.0294968,8.40779e-45,0.100753,0.0114216,0.0704685,0.0512171,
0.43,0.241155,0.0906069,0.0295228,8.40779e-45,0.106795,0.00378693,0.0674969,0.0442697,
0.435,0.223082,0.0887079,0.0313949,8.40779e-45,0.108121,2.71858e-16,0.0706005,0.036763,
0.44,0.202555,0.0861515,0.0345109,7.00649e-45,0.105294,7.74899e-17,0.0784274,0.0294396,
0.445,0.180619,0.0837537,0.0373843,5.60519e-45,0.102981,3.97685e-05,0.0897096,0.0232198,
0.45,0.159617,0.0816737,0.0397915,4.2039e-45,0.0999633,0.00111466,0.102472,0.0187708,
0.455,0.141297,0.0800655,0.0414273,4.2039e-45,0.0959492,0.00339964,0.115163,0.0165184,
0.46,0.126667,0.0790792,0.0419066,2.8026e-45,0.0916921,0.00620799,0.126735,0.0166217,
0.465,0.116362,0.0787962,0.0410019,2.8026e-45,0.0877465,0.00900101,0.136431,0.0189258,
0.47,0.110739,0.0792433,0.0386294,2.8026e-45,0.0846023,0.0112969,0.143698,0.0230212,
0.475,0.109915,0.0803859,0.0348234,2.8026e-45,0.0827635,0.0126143,0.148162,0.0283488,
0.48,0.113818,0.0821137,0.0297204,2.8026e-45,0.0826723,0.0125604,0.149607,0.0343065,
0.485,0.122065,0.0841934,0.0236127,2.8026e-45,0.0845676,0.0109313,0.14788,0.0403229,
0.49,0.133781,0.0862888,0.0169647,2.8026e-45,0.0884477,0.00775258,0.143072,0.0458583,
0.495,0.14769,0.0879984,0.0103715,2.8026e-45,0.0939998,0.00335639,0.135456,0.0504319,
0.5,0.162809,0.0887458,0.00482208,2.8026e-45,0.0986305,1.10883e-05,0.125211,0.0535847,
0.505,0.178154,0.0880921,0.000998656,4.2039e-45,0.0998206,2.8419e-24,0.112798,0.0550511,
0.51,0.191828,0.0857853,3.78351e-44,5.60519e-45,0.100289,6.95668e-37,0.0988534,0.0541539,
0.515,0.20217,0.0823227,8.40779e-45,9.80909e-45,0.101421,1.12104e-44,0.0851874,0.0517874,
0.52,0.208129,0.0780295,5.60519e-45,2.66929e-15,0.103809,9.80909e-45,0.0730696,0.0486706,
0.525,0.210566,0.0735702,4.2039e-45,0.00579076,0.102918,8.40779e-45,0.0620628,0.0443266,
0.53,0.207239,0.0680982,4.2039e-45,0.00737153,0.105645,7.00649e-45,0.0540967,0.0406516,
0.535,0.199294,0.0621562,4.2039e-45,0.00818813,0.108959,7.00649e-45,0.0486358,0.0374758,
0.54,0.187445,0.0559808,4.2039e-45,0.00825503,0.112362,7.00649e-45,0.0455804,0.0350898,
0.545,0.172659,0.0498295,4.2039e-45,0.00764004,0.115296,7.00649e-45,0.0447462,0.0337191,
0.55,0.155973,0.0439624,4.2039e-45,0.0064322,0.117249,7.00649e-45,0.0458898,0.0335471,
0.555,0.138429,0.0386177,5.60519e-45,0.0047484,0.117788,8.40779e-45,0.0486258,0.0346991,
0.56,0.120436,0.0337242,8.40779e-45,6.08937e-27,0.118626,1.12104e-44,0.0528816,0.037584,
0.565,0.104438,0.0301759,1.96182e-44,1.26117e-44,0.114057,7.98517e-35,0.0568012,0.0408548,
0.57,0.0897627,0.0275605,4.28839e-41,7.00649e-45,0.107726,3.4366e-18,0.0607809,0.0448448,
0.575,0.0765024,0.0258453,2.06488e-15,5.60519e-45,0.0999524,1.49609e-06,0.0646052,0.0491065,
0.58,0.0650996,0.0246958,0.000607899,4.2039e-45,0.0889035,0.00173109,0.0678616,0.0530894,
0.585,0.0554937,0.0239141,0.00208676,4.2039e-45,0.0752659,0.00481771,0.0704703,0.0563247,
0.59,0.0471506,0.0236709,0.00354835,4.2039e-45,0.062358,0.00718129,0.072893,0.0587211,
0.595,0.0401752,0.0238365,0.00493614,4.2039e-45,0.0508391,0.00870651,0.0751396,0.0599848,
0.6,0.0346679,0.0242506,0.00624396,4.2039e-45,0.041092,0.00946064,0.0771713,0.0598416,
0.605,0.030598,0.0247888,0.00747111,2.8026e-45,0.0332922,0.00962882,0.0789793,0.0581138,
0.61,0.0278244,0.025342,0.00864997,2.8026e-45,0.0274399,0.00944577,0.080538,0.0547815,
0.615,0.0261074,0.0258397,0.00981372,2.8026e-45,0.0234357,0.00911594,0.0818646,0.0500334,
0.62,0.0251388,0.0262428,0.0110114,2.8026e-45,0.0211188,0.00881795,0.0829864,0.0442346,
0.625,0.0246386,0.0265223,0.0122828,2.8026e-45,0.0203131,0.00868567,0.0839189,0.037837,
0.63,0.0243165,0.0267094,0.0135972,2.8026e-45,0.0209671,0.00872281,0.0846842,0.0312387,
0.635,0.0239683,0.0268366,0.0149387,2.8026e-45,0.0227626,0.00905905,0.085247,0.0247449,
0.64,0.0233763,0.0269651,0.0162102,2.8026e-45,0.0255027,0.00970772,0.0856121,0.0186103,
0.645,0.0223853,0.0271491,0.0172858,2.8026e-45,0.0289555,0.0106446,0.0858676,0.0130465,
0.65,0.0209253,0.0274348,0.018043,4.2039e-45,0.0328987,0.0117859,0.0861026,0.00822128,
0.655,0.0195868,0.0276682,0.0191051,4.2039e-45,0.03655,0.013293,0.0874783,2.8026e-45,
0.66,0.0170667,0.0283377,0.0184522,4.2039e-45,0.0412689,0.0141648,0.0872474,2.8026e-45,
0.665,0.0147022,0.029118,0.0174392,2.8026e-45,0.0457531,0.0148503,0.0875651,1.4013e-45,
0.67,0.012836,0.0300171,0.016044,2.8026e-45,0.0498463,0.0152497,0.0884926,1.4013e-45,
0.675,0.0117958,0.0310045,0.0143109,2.8026e-45,0.0533528,0.0153681,0.0900522,1.4013e-45,
0.68,0.0118759,0.0320455,0.0123297,2.8026e-45,0.0560554,0.0152542,0.0922635,1.4013e-45,
0.685,0.0132988,0.0330844,0.0102531,2.8026e-45,0.0577519,0.0149953,0.0951991,1.4013e-45,
0.69,0.0162302,0.0340637,0.00827958,2.8026e-45,0.0583046,0.0146406,0.0988654,1.4013e-45,
0.695,0.0207199,0.0349304,0.00661791,1.4013e-45,0.0576658,0.0142308,0.103214,1.4013e-45,
0.7,0.0267576,0.035641,0.00546181,2.8026e-45,0.0558621,0.0138103,0.108034,1.4013e-45,
0.705,0.03427,0.0361486,0.0049461,2.8026e-45,0.0530806,0.0134125,0.113001,2.8026e-45,
0.71,0.0431744,0.0364254,0.00515091,2.8026e-45,0.0496128,0.0130807,0.117674,2.8026e-45,
0.715,0.0533822,0.0364498,0.00612807,2.8026e-45,0.0458084,0.0128132,0.121618,3.57045e-23,
0.72,0.0633325,0.036676,0.00601033,2.8026e-45,0.0435368,0.0117781,0.121677,0.0111094,
0.725,0.0749087,0.0364758,0.00758101,2.8026e-45,0.0409428,0.0110926,0.121704,0.0164895,
0.73,0.0868618,0.0361773,0.00968616,2.8026e-45,0.0392797,0.0101839,0.11982,0.0224484,
0.735,0.0986003,0.0358537,0.0122358,4.2039e-45,0.0389028,0.00897802,0.11587,0.0286684,
0.74,0.109465,0.0355745,0.0151441,4.2039e-45,0.040014,0.00746451,0.109896,0.0347958,
0.745,0.118808,0.0353768,0.0183304,4.2039e-45,0.042719,0.00569586,0.102164,0.0405583,
0.75,0.126069,0.0352734,0.0217568,4.2039e-45,0.0469495,0.00377223,0.0931646,0.0457292,
0.755,0.130728,0.0352827,0.0253988,4.2039e-45,0.0525038,0.00180857,0.0836086,0.0501143,
0.76,0.132554,0.0353889,0.0292659,4.2039e-45,0.0586722,0.00024202,0.0741283,0.053569,
0.765,0.131687,0.0354888,0.0334232,2.8026e-45,0.0640677,1.45269e-07,0.0652741,0.0559684,
0.77,0.128022,0.0356779,0.0373365,2.8026e-45,0.0697081,4.85277e-19,0.0578642,0.0573326,
0.775,0.12193,0.0359253,0.0406788,2.8026e-45,0.0755556,1.56082e-32,0.052453,0.0576768,
0.78,0.114113,0.0361537,0.0432596,2.8026e-45,0.081306,2.44978e-40,0.0494124,0.057029,
0.785,0.105507,0.0363034,0.0449768,2.8026e-45,0.0867485,1.54143e-44,0.0489036,0.055486,
0.79,0.0971244,0.0363468,0.0458179,2.8026e-45,0.0917842,1.4013e-44,0.0508105,0.0532304,
