time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.105,6.47626,1.99523,1.25806,0,7.86635,41.8078,0,0,0,0,0.00608146,0,1.6912,18.2178,47.4679,54.2448,28.8697,0.359808,0.0611525,0,1.02057,0.827499,0.0904748,0.890263,189.259,290.994,810.733,0,112.852,0,11.0553,0,0,0,12.2588,0,0.0589159,0,34.1408,55.4273,13.754,2.42763,0.0375994,0,2.57225,75.0033,0,7.01073,0,0,381.596,7.43243,0,0,43.1278,67.8294,17.6609,0.0165255,0,0.00386744,0.233014,0,0,0.0489127,29.5745,577.451,1646.72,0,462.204,0,119.475,0,0,0,0,0,0.31116,0,0,0,8.33899,0.0157458,0,0,39.9002,33.479,131.83,0,0,4.80866,0,0,0,0,46.1469,26.164,43.7823,0,0,9.00443,
0.11,6.64898,1.94086,1.12103,0,7.05333,35.7523,0,0,0,0,0.00419894,0,1.66978,18.0222,46.35,52.7247,27.874,0.357759,0.0611447,0,1.04852,0.79574,0.0714399,0.872321,190.247,289.899,810.065,0,107.526,0,10.8581,0,0,0,12.1714,0,0.0499349,0,33.3074,53.7945,14.0447,2.35429,0.028202,0,2.5811,69.0257,0,6.74984,0,0,381.017,7.29601,0,0,43.1128,68.0845,17.3802,0.0300977,0,0.00963982,0.20912,0,0,0.046783,28.1132,576.187,1648.63,0,445.211,0,119.299,0,0,0,0,0,0.318361,0,0,0,7.07622,0.0157452,0,0,36.5732,29.714,128.587,0,0,4.78794,0,0,0,0,42.5349,22.2456,40.9237,0,0,8.29512,
0.115,6.49739,1.95472,1.00151,0,6.7908,40.1199,0,0,0,0,0.00234249,0,1.65295,18.172,45.2194,50.9172,26.6605,0.353426,0.060824,0,1.1012,0.838975,0.0549956,0.878095,190.954,291.649,808.754,0,112.21,0,10.658,0,0,0,12.0367,0,0.0409992,0,31.853,51.1677,14.6058,2.36297,0.0197529,0,2.61072,68.7408,0,6.51193,0,0,380.955,7.18953,0,0,43.6974,69.221,17.215,0.0467035,0,0.0166767,0.20024,0,0,0.0451713,29.0289,578.531,1656.11,0,439.453,0,119.079,0,0,0,0,0,0.325463,0,0,0,7.11248,0.0159281,0,0,36.113,29.4113,128.4,0,0,5.09072,0,0,0,0,44.3155,24.6638,41.7266,0,0,7.98856,
0.12,5.22551,2.06547,1.14796,0,7.28908,34.1845,0,0,0,0,0.00053718,0,1.61819,18.4122,44.009,48.846,25.2951,0.348801,0.0609257,0,1.19376,0.933843,0.0413053,0.875536,189.339,289.644,810.351,0,98.4718,0,10.4542,0,0,0,11.8521,0,0.0323666,0,29.8481,47.6996,13.3281,2.24457,0.0120673,0,2.68533,70.1561,0,6.29756,0,0,381.292,7.13827,0,0,44.8233,71.3187,17.2088,0.0653302,0,0.0261696,0.242962,0,0,0.0443812,26.6796,582.542,1663.96,0,441.969,0,118.839,0,0,0,0,0,0.333592,0,0,0,8.8736,0.0198688,0,0,37.7324,31.6778,128.649,0,0,4.09619,0,0,0,0,48.3955,27.7134,44.8822,0,0,7.62532,
0.125,3.47579,2.13681,1.25137,0,7.425,29.1801,0,0,0,0,0,0,1.56231,18.5638,42.6895,46.6057,23.9053,0.341311,0.0607398,0,1.2804,0.952782,0.0297758,0.851077,186.179,289.276,808.724,0,82.9623,0,10.2473,0,0,0,11.6266,0,0.0241946,0,27.4764,43.662,11.4515,1.9994,0.00463194,0,2.7772,68.8778,0,6.10646,0,0,381.616,7.08645,0,0,46.3706,73.8983,17.3392,0.0860954,0.00662501,0.0374805,0.25757,0,0,0.0441035,23.6388,585.392,1667.32,0,439.861,0,118.608,0,0,0,0,0,0.340466,0,0,0,8.84043,0.0216369,0,0,37.6387,31.8041,127.555,0,0,3.21382,0,0,0,0,48.5948,26.8033,45.6149,0.00127929,0,7.04114,
0.13,2.81479,2.13372,1.29747,0,7.09315,27.2015,0,0,0,0,0,0,1.48524,18.325,41.3629,44.2353,22.5201,0.333315,0.0608358,0.00460065,1.33297,0.977002,0.0200475,0.811993,183.787,288.635,807.305,0,74.3491,0,10.0361,0,0,0,11.3681,0,0.0165048,0.0266598,25.0254,39.4639,10.2806,1.75432,0,0,2.84904,66.8141,0,5.93672,0,0,381.522,7.01286,0,0,48.0197,76.6435,17.5908,0.109648,0.00237751,0.0522481,0.279173,0,0,0.0438678,21.3844,587.214,1666.04,0,433.738,0,118.412,0,0,0,0,0,0.346115,0,0,0,8.26801,0.022655,0,0,36.3597,30.9231,126.097,0,0,3.10155,0,0,0,0,47.7877,26.186,45.0148,0.00359358,0,6.49471,
0.135,2.5593,2.08663,1.29176,0,6.51145,25.235,0,0,0,0,0,0,1.40286,17.7383,39.9154,41.8074,21.249,0.319041,0.0596944,6.84462e-05,1.3412,0.980302,0.0113312,0.763533,182.361,288.492,807.069,0,69.7734,0,9.82647,0,0,0,11.0889,0,0.00938783,0.00600861,22.6921,35.4644,9.53349,1.55612,0,0,2.89427,63.7274,0,5.79217,0,0,381.22,6.91462,0,0,49.571,79.1398,17.8918,0.135728,0.00477434,0.0674642,0.296957,0,0,0.0436304,19.3578,587.79,1662.22,0,423.818,0,118.279,0,0,0,0,0,0.349813,0,0,0,7.73157,0.0235743,0,0,34.6583,29.5271,124.717,0,0,3.01362,0,0,0,0,46.5072,25.2762,43.7035,0.00446717,0,5.93226,
0.14,2.66446,2.01308,1.28361,0,6.03173,24.4282,0,0,0,0,0,0,1.32913,16.9624,38.4785,39.5173,20.2081,0.305253,0.0589338,0.000898824,1.32085,0.973535,0.00354517,0.723672,181.72,288.226,807.546,0,67.4226,0,9.61953,0,0,0,10.7811,0,0.00285134,0.00719052,20.4011,31.8404,9.16304,1.40027,0,0,2.90027,60.6941,0,5.68023,0,0,380.792,6.78922,0,0,50.8977,81.1813,18.2473,0.169256,0.00829376,0.086421,0.31804,0,0.0107622,0.0433881,17.8145,586.235,1656.92,0,411.954,0,118.22,0,0,0,0,0,0.351302,0,0,0,7.44015,0.0247732,0,0,33.0557,28.1781,123.614,0,0,3.00771,0,0,0,0,45.1247,24.3903,42.2284,0.0062578,0,5.46178,
0.145,2.86867,1.95452,1.2818,0,5.85228,24.8529,0,0,0,0,0,0,1.26012,16.2746,37.0489,37.6006,19.3345,0.292888,0.0587543,0.00302245,1.28178,0.944303,0,0.694066,181.501,288.568,808.528,0,68.0163,0,9.40948,0,0,0,10.475,0,0,0.017992,18.8896,29.3004,9.03322,1.27579,0,0,2.8723,58.8556,0,5.57949,0,0,380.453,6.66602,0,0,51.7012,82.4235,18.5742,0.215707,0.0132732,0.110634,0.332729,0,0.00222114,0.0424774,16.9677,584.284,1652.81,0,402.479,0,118.241,0,0,0,0,0,0.351381,0,0,0,7.4764,0.0258951,0,0,32.509,27.6926,123.62,0,0,3.03483,0,0,0,0,44.4178,24.1106,41.3487,0.00871857,0,5.14081,
0.15,3.10932,1.94177,1.29355,0,6.03189,27.5095,0,0,0,0,0,0,1.22892,15.8897,35.6112,36.0751,18.8064,0.280445,0.058721,0.00586826,1.23768,0.913054,0,0.695665,181.582,289.757,809.67,0,73.1677,0,9.21044,0,0,0,10.1569,0,0,0.022447,17.6777,27.6459,9.27573,1.21322,0,0,2.83839,59.2165,0,5.50766,0,0,380.338,6.58478,0,0,51.9812,82.7258,18.8373,0.279242,0.019194,0.137853,0.345719,0,0.00527235,0.04145,17.2337,583.75,1652.42,0,399.872,0,118.337,0,0,0,0,0,0.351091,0,0,0,7.81767,0.0270753,0,0,33.5183,28.492,125.011,0,0,3.18031,0,0,0,0,45.1227,24.8957,41.6981,0.0107023,0,5.02311,
