mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
tibant_r,0.0333759,0.0404309,0.0425347,0.0535697,0.0396473,0.0162201,0.0519345,0.0598237,
tibpost_r,0.00221941,0.00168313,0.0239409,0.0237666,0.0527957,0.0207584,0.0550487,0.0506313,
vasint_r,0.0476358,0.0562085,0.0613173,0.06249,0.0160312,0.00262891,0.0354664,0.066213,
vaslat_r,0.000278655,0.0294902,0.409068,0.0823684,0.001136,0.0525902,0.000662302,0.00269204,
vasmed_r,0.000734584,0.0294576,0.408944,0.0822864,0.00104998,0.0525301,0.000693848,0.00251251,
addbrev_l,0.0256079,0.0401275,0.0107226,0.0322112,0.0685486,0.0400855,0.0178339,0.00622617,
addlong_l,0.0329905,0.061492,0.0127252,0.0680568,0.0158391,0.0308543,0.0275428,0.0542553,
addmagDist_l,0.019137,0.0595277,0.03748,0.0268967,0.00689273,0.0222559,0.014145,0.0360497,
addmagIsch_l,0.0419958,0.0445076,0.0151761,0.0654419,0.039902,0.0284488,0.0171173,0.0580206,
addmagMid_l,0.0641255,0.0295479,0.00106973,0.0321099,0.000358976,0.011607,0.0659629,0.01827,
addmagProx_l,0.053014,0.041263,0.00779906,0.0182405,0.0325911,0.0168458,0.0212965,0.0121244,
bflh_l,0.418135,0.104779,0.0629674,0.0369296,0.0571523,0.0213605,0.00539669,0.0301081,
bfsh_l,0.418135,0.104779,0.0629674,0.0369296,0.0571523,0.0213605,0.00539669,0.0301081,
edl_l,0.0538878,0.0287449,0.0505239,0.0495033,0.0228374,0.0296014,0.0552501,0.0402644,
ehl_l,0.0309375,0.0109333,0.00385679,0.0152019,0.00969144,0.0479768,0.0219556,0.00966923,
fdl_l,0.0598532,0.0346856,0.0299507,0.0453908,0.0469938,0.0628707,0.000374323,0.0612257,
fhl_l,0.00165681,0.00271152,0.0641215,0.0605166,0.00910341,0.0650588,0.0512241,0.0128152,
gaslat_l,0.00637355,0.0418235,0.0068891,0.0296642,0.0694708,0.0638725,0.0176377,0.0204088,
gasmed_l,0.00572167,0.00278005,0.0395764,0.0275306,9.73365e-05,0.0207808,0.00634422,0.00721742,
glmax1_l,0.00326726,0.00783902,0.012645,0.0016934,0.372911,0.282762,0.00350541,0.0615799,
glmax2_l,0.00326558,0.0078392,0.0126447,0.00169419,0.372912,0.282762,0.00350511,0.0615812,
glmax3_l,0.0032676,0.00783898,0.012645,0.00169324,0.372911,0.282762,0.00350547,0.0615796,
glmed1_l,0.0443519,0.0131849,0.0146579,0.0142795,0.0670743,0.00342098,0.0577572,0.0167983,
glmed2_l,0.0694115,0.000409204,0.00368838,0.0586754,0.0204539,0.00374112,0.00935638,0.00870354,
glmed3_l,0.0405161,0.00707639,0.0347083,0.0475398,0.0383371,0.0466543,0.0139162,0.0563651,
glmin1_l,0.0172531,0.03928,0.0218389,0.00146815,0.00829767,0.0198363,0.052838,0.0315871,
glmin2_l,0.0348939,0.0211899,0.0220619,0.0300038,0.0378156,0.0527042,6.47941e-06,0.0559597,
glmin3_l,0.0165263,0.0557227,0.0550987,0.00923053,0.021169,0.0173003,0.0654956,0.00244825,
grac_l,0.0330237,0.0160698,0.065385,0.057416,0.0332909,0.0404847,0.00569913,0.0121858,
iliacus_l,0.0333122,0.0513237,0.0151255,0.0233829,0.0327303,0.0690403,0.00602405,0.0360389,
perbrev_l,0.0667541,0.0417193,0.0154569,0.0347833,0.017911,0.0420992,0.00717961,0.00984353,
perlong_l,0.00252911,0.0593201,0.00165009,0.0399986,0.056639,0.0580205,0.00188678,0.0241549,
piri_l,0.0330803,0.0294019,0.0316643,0.040954,0.0253046,0.0692118,0.0524485,0.049703,
psoas_l,0.0547558,0.0223842,0.0534394,0.0314506,0.0276191,0.0176521,0.0562,0.0151579,
recfem_l,0.0486819,0.0221247,0.00310597,0.0315657,8.30735e-06,0.0998221,0.386806,0.00927105,
sart_l,0.0486801,0.0221229,0.00313099,0.0315565,3.765e-06,0.099824,0.386809,0.00925029,
semimem_l,0.418135,0.104779,0.0629673,0.0369296,0.0571524,0.0213605,0.0053967,0.0301081,
semiten_l,0.418135,0.104779,0.0629674,0.0369296,0.0571523,0.0213605,0.00539669,0.0301081,
soleus_l,0.00995665,0.00856537,0.0218295,0.0285331,0.0488691,0.0180445,0.0371712,0.0412114,
tfl_l,0.04868,0.0221227,0.00312679,0.031558,6.0094e-06,0.0998236,0.386809,0.00925352,
tibant_l,0.0648479,0.0610876,0.0271615,0.0692232,0.0547413,0.000898844,0.0388972,0.0110779,
tibpost_l,0.0532715,0.0474086,0.00220158,0.0206094,0.00660832,0.0450723,0.0571641,0.00619674,
vasint_l,0.0340952,0.0301482,0.0626561,0.0254171,0.0615695,0.0159671,0.0269745,0.0617454,
vaslat_l,0.0803467,8.50075e-05,4.08897e-05,0.307984,0.140688,4.00606e-05,0.00208926,0.0189958,
vasmed_l,0.0803281,8.02936e-05,0.00030648,0.307893,0.140593,4.15189e-05,0.00210479,0.018827,
quad_fem_r,0.046867,0.0322807,0.0242329,0.0640335,0.0489563,0.0384202,0.0106512,0.0381836,
obt_internus1_r,0.0496393,0.017637,0.0187701,0.0281236,0.0472623,0.0349028,0.0466008,0.0308228,
obt_internus2_r,0.00457107,0.0667009,0.0318428,0.052809,0.0568071,0.000380649,0.0545365,0.064936,
obt_internus3_r,0.0137526,0.0452313,0.0696593,0.0145702,0.0330993,0.00388991,0.0256876,0.0621306,
obt_externus1_r,0.000555676,0.0123099,0.00389296,0.0283349,0.0173426,0.035076,0.0231908,0.0132948,
obt_externus2_r,0.0546171,0.0282597,0.0599137,0.0101944,0.0295841,0.0248602,0.0286445,0.00409191,
obt_externus3_r,0.0595201,0.0102063,0.0418809,0.0124043,0.0224757,0.0261662,0.0536374,0.041691,
gemelli_sup_r,0.0689348,0.0466433,0.0102257,0.0444353,0.061232,0.0316153,0.0620158,0.0467084,
gemelli_inf_r,0.0126753,0.0265098,0.0474271,0.0596488,0.0200069,0.0578135,0.00729882,0.0682674,
pect_r,0.013103,0.00527833,0.00124858,0.0665682,0.0138581,0.0500475,0.00591245,0.0595774,
quad_fem_l,0.0668431,0.0113733,0.0110915,0.040007,9.29214e-05,0.0688861,0.0582553,0.01646,
obt_internus1_l,0.0629642,0.0341635,0.0663526,0.0110676,0.0679357,0.0431759,0.043334,0.0149059,
obt_internus2_l,0.00644587,0.0665484,0.0108291,0.0675891,0.0311102,0.0650854,0.0375871,0.0342867,
obt_internus3_l,0.066209,0.00752295,0.0622522,0.0695934,0.0570533,0.0686131,0.00226392,0.0620679,
obt_externus1_l,0.00748489,0.0632741,0.00458432,0.0276352,0.00446655,0.0135247,0.0353806,0.00632562,
obt_externus2_l,0.0688697,0.0565839,0.0633407,0.0491318,0.0375787,0.000673522,0.0421182,0.0113406,
obt_externus3_l,0.0294651,0.0615888,0.059312,0.0205181,0.0354296,0.0622774,0.00321395,0.0478929,
gemelli_sup_l,0.0301837,0.0307079,0.0526375,0.00192145,0.0231132,0.0359637,0.0210933,0.0623494,
gemelli_inf_l,0.0315617,0.0148252,0.0318957,0.0205057,0.0332445,0.0608259,0.00471163,0.000880893,
pect_l,0.0245915,0.0134357,0.0517925,0.00596564,0.0203755,0.00430834,0.0280773,0.0247467,
