time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
-0,0.0629542,0.00261213,0.0118415,0.110308,0.0517875,0.0626368,0.0451165,0.0289658,
0.005,0.0613437,0.00457823,0.0155286,0.112522,0.0636251,0.0585442,0.0464743,0.0338667,
0.01,0.0528843,0.00326805,0.0157386,0.116167,0.0576769,0.0715228,0.052309,0.0284744,
0.015,0.0180575,0.00576831,0.0223253,0.11693,0.0576935,0.0711462,0.0529726,0.0360601,
0.02,0.0377506,0.0095411,0.0277127,0.0824288,0.0467253,0.0884873,0.0483395,0.0380618,
0.025,0.0387574,0.00932036,0.0295726,0.0771476,0.0466679,0.0939047,0.0451852,0.0381071,
0.03,0.0419743,0.0319053,0.0289556,0.065763,0.0449503,0.0903399,0.0421391,0.0331851,
0.035,0.0460578,0.0352018,0.0272801,0.0661601,0.0499761,0.0850513,0.0385866,0.0326726,
0.04,0.0509632,0.0351127,0.0262537,0.0617195,0.0520738,0.0824558,0.0403721,0.0325499,
0.045,0.036776,0.00838617,0.0829956,0.0603914,0.053669,0.0658041,0.0258577,0.0152799,
0.05,0.0433998,0.0224812,0.0732409,0.0643036,0.0568451,0.0692834,0.0246607,0.0160524,
0.055,0.0519948,0.00588197,0.0362784,0.0650574,0.0584532,0.0763447,0.0264835,0.0247289,
0.06,0.050697,0.023172,0.0362826,0.0726934,0.0573815,0.0804255,0.0293228,0.0328622,
0.065,0.0516125,0.0256225,0.0706916,0.0768907,0.0542298,0.0928065,0.0343667,0.0225774,
0.07,0.0459477,0.0243927,0.0989079,0.0663916,0.0545713,0.0786337,0.0338359,0.0170992,
0.075,0.0447588,0.033733,0.0942533,0.0848368,0.0462909,0.0897181,0.0351857,0.0123979,
0.08,0.0562715,0.0131154,0.0876022,0.102886,0.0350058,0.105217,0.0340772,0.010762,
0.085,0.0528841,0.0268888,0.0839045,0.100575,0.0394548,0.0906577,0.0356926,0.00428616,
0.09,0.0417553,0.0236189,0.0825705,0.109081,0.0308173,0.0842294,0.0322115,0.00407198,
0.095,0.0376066,0.0199528,0.0728672,0.120105,0.030103,0.0729106,0.0307544,0.00693751,
0.1,0.0390167,0.0202479,0.0435931,0.139081,0.0346439,0.076339,0.0314962,0.0161773,
0.105,0.02196,0.0374894,0.0453054,0.155122,0.0357286,0.0709158,0.0241082,0.0258247,
0.11,0.0293951,0.0120528,0.00968429,0.172924,0.0443147,0.0591637,0.0120813,0.0305702,
0.115,0.0172029,0.0453354,0.0281302,0.194731,0.0415935,0.0584313,0,0.0322683,
0.12,0.00679672,0.0179489,0.0348113,0.223556,0.0186728,0.0897485,0.0302975,0.0220307,
0.125,0.00748532,0.0267506,0.0248478,0.225143,0.00898933,0.0944848,0.0161274,0.0159494,
0.13,0.0210013,0.0290748,0.0156477,0.228772,0.0119408,0.0808152,0.0207033,0,
0.135,0.030581,0.0294529,0.00324174,0.22876,0.0125317,0.0678439,0.0216415,0.000558618,
0.14,0.0271723,0.0271279,0.000167653,0.223885,0.0146236,0.0591475,0.025907,0.00183669,
0.145,0.0292573,0.0259418,0.00063016,0.213245,0.015924,0.0570638,0.0263932,0.0115292,
0.15,0.0357149,0.031944,0.00171256,0.20331,0.0178544,0.0571137,0.0250799,0.023858,
0.155,0.0399473,0.0250333,0.0346522,0.209462,0.0146346,0.0936155,0.00772448,0.0267841,
0.16,0.0211495,0.0290374,0.0522395,0.161466,0.0146556,0.0835268,0.0195395,0.0232931,
0.165,0.0374842,0.0198545,0.0417525,0.150115,0,0.0886049,0.00163459,0.0476278,
0.17,0.0530576,0.0183688,0.0223149,0.135265,0.0258539,0.0873239,0.00630077,0.0534799,
0.175,0.057397,0.00767438,0.00209806,0.109457,0.023596,0.0909651,0.0375126,0.0474888,
0.18,0.054884,0.0448839,0.0899247,0.0939936,0.0015575,0.0717908,0.0403158,0.0263497,
0.185,0.0582508,0.0575186,0.0260147,0.076561,0.00242226,0.0737264,0.0349697,0.0318678,
0.19,0.0690213,0.0557791,0.0320592,0.0636146,0.0315586,0.063804,0.0305713,0.024501,
0.195,0.0746198,0.0361477,0.0322118,0.0754714,0.000288505,0.0973023,0.0223472,0.0143754,
0.2,0.0825993,0.0514381,0.0297397,0.0706048,0.0519467,0.0646198,0.0186801,0.0162673,
0.205,0.101478,0.0508787,0.0377466,0.0634752,0.0759836,0.00789362,0.0178338,0.013456,
0.21,0.112885,0.0530241,0.0144015,0.0673104,0.0960787,0.0704823,0.00716245,0.0115942,
0.215,0.128509,0.043627,0.0330234,0.0640006,0.104285,0.0925851,0.00769774,0.00744845,
0.22,0.163107,0.0289189,0.0139899,0.0688407,0.116656,0.0266708,0.0157149,0.0253999,
0.225,0.184291,0.00430062,0.0282829,0.0887244,0.118176,0.00818949,0.0411178,0.0524738,
0.23,0.214619,0.0100564,0.0447423,0.114497,0.126645,0.0262733,0.0112248,0.0303541,
0.235,0.214182,0.0124176,0.0520212,0.116811,0.123657,0.0229019,0.0274269,0.0411801,
0.24,0.239733,0.0158444,0.0621979,0.110217,0.117,0.0361484,0.025395,0,
0.245,0.253166,0.0170461,0.050576,0.118774,0.121377,0.037187,0.0259491,0.0102831,
0.25,0.260781,0.0175045,0.0552042,0.11774,0.118772,0.0382917,0.023365,0.017202,
0.255,0.267074,0.0180091,0.0528594,0.113583,0.112461,0.0404433,0.0231413,0.0223744,
0.26,0.270698,0.018528,0.0590293,0.108382,0.104614,0.0413364,0.0255679,0.0185418,
0.265,0.282176,0.0244537,0.0381349,0.124116,0.0857774,0.0273994,0.0295018,0.0291843,
0.27,0.290693,0.0257362,0.0447041,0.118806,0.0922825,0.0377891,0.0301036,0.0271412,
