time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.284108,0.92759,0.3201,7.07853e-06,1.35357e-06,0.320007,0.0363708,0.0225482,
0.18,0.284106,0.927591,0.320099,7.88573e-07,2.15648e-07,0.32001,0.0363717,0.0225485,
0.185,0.284113,0.927588,0.320105,2.49607e-05,6.25262e-06,0.319995,0.0363678,0.022547,
0.19,0.284107,0.927591,0.320099,3.35357e-06,1.21838e-06,0.320008,0.0363712,0.0225482,
0.195,0.346434,1,4.53408e-05,0.000381469,4.07368e-07,0.329325,0.0339492,0.0452044,
0.2,0.410512,0.935962,6.06739e-21,0.0377491,0.00615552,0.309833,0.0326512,0.0391749,
0.205,0.516066,0.870228,1.22702e-40,0.0847289,0.11179,0.204293,0.0110837,0.0182691,
0.21,0.612347,0.805748,1.68156e-44,0.126791,0.207073,0.108002,1.76063e-11,1.20466e-13,
0.215,0.667672,0.745695,1.96182e-44,0.181881,0.216262,0.0767806,5.78222e-40,1.17193e-33,
0.22,0.710054,0.693348,2.10195e-44,0.239881,0.22675,0.0435297,1.12104e-44,1.68156e-44,
0.225,0.740508,0.649989,6.54406e-43,0.311529,0.240435,3.26085e-05,1.54143e-44,1.12056e-33,
0.23,0.73186,0.615587,5.91529e-34,0.345639,0.232692,3.97406e-10,2.40066e-28,0.00141053,
0.235,0.705099,0.590287,2.36748e-27,0.428595,0.191931,2.02922e-11,1.37478e-08,0.0124783,
0.24,0.66202,0.573516,5.14424e-18,0.520666,0.143418,4.82365e-10,0.00852181,0.0244496,
0.245,0.606033,0.564276,2.03167e-06,0.618617,0.0906783,2.09992e-07,0.0212465,0.0369905,
0.25,0.534778,0.502317,0.143746,0.773484,1.00096e-09,7.93313e-12,0.0402984,0.0425001,
0.255,0.463904,0.460043,0.250172,0.804685,1.05695e-21,7.67365e-19,0.0428283,0.0356127,
0.26,0.39745,0.419202,0.360066,0.837234,7.63155e-31,6.18039e-25,0.0447895,0.0280901,
0.265,0.341843,0.381707,0.466122,0.871026,8.74567e-36,2.34038e-27,0.0459692,0.0205413,
0.27,0.302671,0.349757,0.560883,0.905922,2.6941e-35,1.48463e-26,0.0462177,0.0136276,
0.275,0.282223,0.311409,0.672433,0.937556,1.63349e-35,3.55407e-22,0.0581673,6.87259e-13,
0.28,0.287162,0.302764,0.711895,0.976236,9.19636e-31,1.61544e-13,0.0495273,1.74829e-27,
0.285,0.311001,0.300492,0.735741,1,2.4168e-20,0.00917063,0.0431197,1.04136e-33,
0.29,0.317086,0.308864,0.730358,0.880459,3.45329e-16,0.103985,0.04397,1.49139e-26,
0.295,0.356742,0.318523,0.717533,0.805926,1.86745e-12,0.172265,0.0463274,6.03981e-17,
0.3,0.412066,0.347907,0.648263,0.718609,2.03049e-07,0.25087,0.0356132,0.010704,
0.305,0.480892,0.368347,0.590756,0.62703,5.42617e-05,0.32963,0.0331529,0.0174945,
0.31,0.561593,0.383094,0.535259,0.5361,0.0018513,0.404514,0.0324378,0.0240322,
0.315,0.654049,0.387806,0.493221,0.449541,0.0152911,0.464866,0.0305609,0.0277081,
0.32,0.75147,0.380858,0.471094,0.370727,0.0356659,0.512119,0.0281364,0.0286416,
