time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.29,-19.4924,-19.1407,-37.8217,-34.5888,6.43321,8.06808,14.6079,68.678,15.5825,12.9781,31.5316,28.4245,19.055,16.4553,-3.14552,-6.35052,12.2216,2.41321,5.2225,3.17966,
0.295,-17.7727,-17.3441,-37.9843,-34.5889,6.34566,7.82459,13.2329,67.6411,14.295,10.2732,24.6049,22.9976,14.3818,13.3247,-3.39009,-5.39462,11.398,2.22489,5.1646,3.16582,
0.3,-15.5706,-15.041,-36.4378,-35.1083,4.39813,7.60523,12.1747,66.382,12.8128,7.29343,18.7506,18.109,9.07963,9.79127,-3.54605,-4.20646,10.4014,2.33823,5.13002,3.15074,
0.305,-8.51054,-12.3851,-34.7998,-36.0523,5.29902,7.4357,11.4393,64.9356,11.2832,4.11224,13.1904,13.9764,5.81718,6.11759,-3.38598,-2.88709,9.29399,2.75017,5.0568,3.13625,
0.31,-18.9449,-9.48414,-37.8426,-37.3728,2.82224,7.32637,10.9547,63.3614,9.62795,0.810597,6.02019,10.7404,5.91115,2.54118,-2.80564,-1.54407,7.37783,3.43039,4.96127,3.12235,
0.315,-12.6737,-6.44016,-36.3814,-38.9923,3.77348,7.26268,10.5521,61.7028,7.25194,-2.53085,5.55044,8.45856,-2.1695,-0.740966,-3.09122,-0.279542,6.99416,4.32571,4.84061,3.10737,
0.32,-15.0243,-3.40699,-37.8781,-40.6797,3.02483,7.20304,10.0927,59.936,3.68793,-5.84606,2.64931,7.10991,-4.8652,-3.58116,-2.81178,0.819654,5.87466,5.36641,4.69525,3.08837,
0.325,-15.2898,-0.624337,-39.178,-42.0678,2.76157,7.09748,9.51504,57.9642,-1.17254,-9.0862,0.493111,6.60547,-6.89329,-5.88436,-2.51313,1.68898,4.82732,6.47368,4.51952,3.0616,
0.33,-16.0395,1.64478,-40.5395,-42.8665,2.33449,6.92258,8.51241,55.6774,-6.93663,-12.2162,-0.768433,6.80466,-8.0449,-7.60694,-2.19553,2.28987,3.86301,7.56722,4.05754,3.02315,
0.335,-13.8428,3.2386,-40.4599,-43.0442,2.06342,6.6942,8.20268,53.0258,-9.25082,-15.2241,-1.56864,7.53928,-8.76342,-8.75374,-1.93771,2.61049,3.01989,8.57355,4.03296,2.96968,
0.34,-15.1993,4.17721,-40.7341,-42.8419,1.36224,6.45781,7.24845,50.0573,-13.4268,-18.1121,-0.807251,8.65777,-7.89297,-9.38123,-1.68907,2.66567,2.22896,9.43801,3.52604,2.89994,
