iteration,loss,learning rate,
1,303.689,0.02,
2,257.77,0.02,
3,217.963,0.02,
4,202.862,0.02,
5,181.702,0.02,
6,206.991,0.02,
7,216.639,0.02,
8,231.62,0.02,
9,249.354,0.02,
10,267.445,0.02,
11,288.229,0.02,
12,303.343,0.02,
13,318.479,0.02,
14,331.028,0.02,
15,340.179,0.02,
16,351.907,0.02,
17,361.452,0.02,
18,366.949,0.02,
19,378.231,0.02,
20,380.56,0.02,
21,385.765,0.02,
22,384.864,0.02,
23,388.158,0.02,
24,382.819,0.02,
25,380.842,0.02,
